COUNTY,MONTH,DAY,HOUR,MINUTE,PERSONS,ROAD_FNC,ROUTE,REL_JUNC,TRAF_FLO,NO_LANES,SP_LIMIT,ALIGNMNT,PROFILE,PAVE_TYP,SUR_COND,TRA_CONT,T_CONT_F,HIT_RUN,WEATHER,C_M_ZONE,CF1,CF2,CF3,FATALS,DAY_WEEK,ST_CASE,CITY,YEAR,TWAY_ID,TWAY_ID2,latitude,longitud
203,6,19,7,38,1,13,3,1,1,4,60,2,2,1,1,0,0,0,1,0,0,0,0,1,2,481326,0,2006,SR-43,99999999999999999999,32.50206389,-94.40684167
221,6,19,13,33,3,4,8,1,1,2,70,1,3,2,1,0,0,0,1,0,0,0,0,1,2,481327,0,2006,FM4,99999999999999999999,32.47924167,-97.90595278
261,6,19,9,24,7,2,2,1,2,2,70,1,1,2,1,0,0,0,1,0,0,0,0,1,2,481328,0,2006,US-77,99999999999999999999,27.21996389,-97.78932778
439,6,19,22,10,1,11,7,15,9,9,45,2,1,9,9,99,9,0,9,0,0,0,0,1,2,481329,2450,2006,I-20,99999999999999999999,32.66626944,-97.24183611
457,6,19,8,4,5,3,2,1,1,2,70,1,1,2,2,0,0,0,2,0,0,0,0,3,2,481330,0,2006,US-190,99999999999999999999,30.75282778,-94.58513333
59,6,20,12,16,2,1,1,1,2,2,70,1,1,2,1,0,0,0,1,0,0,0,0,1,3,481331,0,2006,I-20,99999999999999999999,32.38138056,-99.27183056
157,6,20,16,0,2,14,8,2,3,2,45,1,1,1,1,3,3,0,1,0,0,0,0,1,3,481332,0,2006,FM2234,FORTBEND,29.58025,-95.50512778
473,6,20,7,39,2,4,8,1,1,2,60,1,1,2,1,0,0,0,1,0,0,0,0,1,3,481333,0,2006,FM359,99999999999999999999,30.06286944,-96.037
85,6,21,23,1,1,6,4,1,1,2,40,2,1,2,1,0,0,0,1,0,0,0,0,1,4,481334,200,2006,366,99999999999999999999,33.31894167,-96.58381944
201,6,21,9,40,2,11,1,5,6,1,60,1,1,1,1,0,0,0,1,4,0,0,0,1,4,481335,3280,2006,I-45,99999999999999999999,29.65685,-95.25400278
361,6,21,17,6,2,3,8,2,1,4,50,1,1,2,1,3,3,0,1,0,0,0,0,1,4,481336,0,2006,FM1006,FM105,30.04792778,-93.773525
423,6,21,0,1,3,6,4,1,1,2,50,2,1,2,1,0,0,0,1,0,0,0,0,1,4,481337,0,2006,313,99999999999999999999,32.48508889,-95.31496667
499,6,21,0,25,1,6,4,1,1,2,35,1,1,2,1,0,0,0,1,0,0,0,0,1,4,481338,0,2006,2260,99999999999999999999,32.69002778,-95.54056944
13,6,22,17,35,4,4,3,1,1,2,70,1,3,2,2,0,0,0,2,0,0,0,0,1,5,481339,0,2006,SR-173,99999999999999999999,29.02655,-98.79149444
245,6,22,5,1,1,11,1,1,3,3,65,1,1,1,2,0,0,0,2,0,0,0,0,1,5,481340,490,2006,I-10,99999999999999999999,30.09626944,-94.10548889
339,6,22,16,51,2,4,8,1,1,2,55,1,1,1,1,0,0,0,1,0,0,0,0,1,5,481341,4878,2006,FM1485,99999999999999999999,30.146925,-95.17825556
445,6,22,17,24,2,2,2,1,2,2,70,1,1,2,1,0,0,0,8,0,19,0,0,1,5,481342,0,2006,US-62,99999999999999999999,33.29425833,-102.22639720000001
113,6,23,19,45,3,6,4,1,1,2,40,1,1,1,1,0,0,0,1,0,0,0,0,1,6,481343,0,2006,BILINDSAY,99999999999999999999,32.58991667,-96.55309444
201,6,23,21,13,5,16,5,1,1,4,35,1,1,1,1,0,0,0,1,0,0,0,0,1,6,481344,3280,2006,BELLFORT,99999999999999999999,29.66644722,-95.34603056
423,6,23,20,30,5,4,8,2,1,2,60,1,1,2,1,20,3,0,1,0,0,0,0,1,6,481345,0,2006,FM16,498,32.51735833,-95.36888889
1,6,24,20,0,3,2,2,1,1,2,70,1,1,2,1,0,0,0,1,0,0,0,0,1,7,481346,0,2006,US-79,99999999999999999999,31.80715556,-95.57504167
29,6,24,5,55,2,13,8,2,1,2,60,1,1,2,1,4,3,0,1,0,0,0,0,1,7,481347,1512,2006,LP1604,ROCKET,29.51474167,-98.28910833
29,6,24,16,48,4,16,5,2,1,2,30,1,1,2,1,99,9,0,1,0,0,0,0,1,7,481348,6090,2006,ZARZAMORA,BRUNSWICK,29.371425,-98.53391667
199,6,24,15,25,2,15,8,2,1,2,55,1,1,2,1,0,0,0,1,0,0,0,0,1,7,481349,0,2006,FM3513,LONGLEAF,30.22062778,-94.19230833
201,6,24,1,25,6,11,1,1,2,4,60,1,1,1,1,0,0,0,1,0,0,0,0,1,7,481350,0,2006,I-45,99999999999999999999,30.04740278,-95.43088333
203,6,24,15,35,3,4,8,1,1,2,60,2,1,2,1,0,0,0,1,0,0,0,0,1,7,481351,0,2006,FM1997,99999999999999999999,32.66821389,-94.3546
217,6,24,10,50,4,1,1,1,3,2,70,1,1,2,2,0,0,0,2,1,19,0,0,1,7,481352,0,2006,I-35,99999999999999999999,31.92289167,-97.10029444
355,6,24,2,35,3,4,8,1,2,2,65,1,1,2,1,0,0,0,1,0,0,0,0,1,7,481353,0,2006,BU77,99999999999999999999,27.57286667,-97.81470556
5,6,25,2,35,2,2,3,1,1,2,65,1,1,2,1,0,0,0,1,0,0,0,0,1,1,481354,0,2006,SR-103,99999999999999999999,31.34331944,-94.60039722
9,6,25,4,17,4,3,2,1,1,2,65,1,1,2,1,0,0,0,1,0,0,0,0,1,1,481355,0,2006,US-281,99999999999999999999,33.68889167,-98.471075
91,6,25,17,3,1,13,8,1,5,2,45,1,1,2,1,0,0,0,1,0,0,0,0,1,1,481356,0,2006,FM2673,99999999999999999999,29.84254444,-98.18795833
109,6,25,23,4,5,1,1,1,2,2,65,1,1,2,1,0,0,0,1,0,0,0,0,1,1,481357,0,2006,I-10,99999999999999999999,31.06538056,-104.20723890000001
245,6,25,13,20,1,14,8,1,1,2,55,1,1,1,1,0,0,0,1,0,0,0,0,1,1,481358,0,2006,SP-136,99999999999999999999,29.97388611,-93.94017222
291,6,25,18,8,3,4,8,1,1,2,60,1,1,2,1,0,0,0,1,0,0,0,0,1,1,481359,0,2006,FM787,99999999999999999999,30.41103611,-94.9276
347,6,25,15,40,5,2,2,1,2,2,70,1,1,2,2,0,0,0,2,0,0,0,0,1,1,481360,0,2006,US-59,99999999999999999999,31.72294722,-94.61690278
347,6,25,22,22,2,13,2,1,3,2,55,1,3,2,1,0,0,0,1,1,20,0,0,1,1,481361,4810,2006,US-59,99999999999999999999,31.61171944,-94.6846
113,6,26,4,34,4,12,2,15,3,3,55,2,1,1,1,0,0,1,1,0,0,0,0,1,2,481362,1730,2006,US-175,99999999999999999999,32.746425,-96.75908056
241,6,26,17,35,2,4,8,2,1,2,65,1,1,2,1,0,0,0,1,0,0,0,0,1,2,481363,0,2006,FM1131,873,30.323125,-94.08825
257,6,26,23,10,4,5,8,1,1,2,55,2,1,2,1,0,0,0,1,0,0,0,0,1,2,481364,0,2006,FM2728,99999999999999999999,32.61404444,-96.26954444
325,6,26,0,30,2,5,8,1,1,2,60,1,1,2,1,0,0,0,1,0,0,0,0,2,2,481365,0,2006,FM1796,99999999999999999999,29.46183611,-99.39700833
439,6,26,8,28,4,14,8,2,1,2,40,1,1,2,1,20,3,0,1,0,0,0,0,1,2,481366,6060,2006,FM156,KENNEDY,32.85757222,-97.34308333
257,6,27,5,32,4,3,3,1,1,2,65,1,1,2,1,0,0,0,1,0,19,0,0,1,3,481367,0,2006,SR-34,99999999999999999999,32.83922778,-96.16911667
441,6,27,21,45,2,13,8,1,5,4,55,1,1,2,1,0,0,0,1,0,0,0,0,2,3,481368,30,2006,BU-83D,99999999999999999999,32.503975,-99.73815278
29,6,28,1,28,1,11,1,1,3,5,60,1,1,2,1,0,0,0,1,0,0,0,0,1,4,481369,6090,2006,I-35,99999999999999999999,29.34035,-98.55923056
347,6,28,0,20,3,2,3,1,1,2,65,1,1,2,1,0,0,0,1,0,0,0,0,2,4,481370,0,2006,SR-103,99999999999999999999,31.37811111,-94.36601667
373,6,28,16,29,1,3,2,1,1,2,60,2,1,2,1,0,0,0,1,0,0,0,0,1,4,481371,0,2006,US-190,99999999999999999999,30.74054167,-95.01329722
459,6,28,18,5,1,3,2,3,1,4,70,1,1,2,1,0,0,0,1,0,0,0,0,1,4,481372,0,2006,US-271,BLUEBIRD,32.68844722,-94.93960278
71,6,29,9,40,1,1,1,1,3,4,99,1,1,1,1,0,0,0,1,0,0,0,0,1,5,481373,0,2006,I-10,99999999999999999999,29.83304167,-94.78648611
85,6,29,22,3,7,3,3,4,9,2,60,1,1,2,1,0,0,0,1,0,14,0,0,1,5,481374,3913,2006,SR-78,99999999999999999999,33.04268889,-96.42519167
335,6,29,16,5,1,6,4,1,1,2,55,1,1,5,1,0,0,0,1,0,0,0,0,1,5,481375,0,2006,133,99999999999999999999,32.38630833,-100.7944028
367,6,29,99,99,1,6,4,1,1,2,35,2,1,2,1,40,3,0,1,0,0,0,0,1,5,481376,0,2006,OLDSPRINGTOWN,99999999999999999999,32.89765833,-97.68789444
439,6,29,9,0,1,11,1,13,6,1,60,1,2,1,1,0,0,0,1,0,0,0,0,1,5,481377,2450,2006,I-30 RAMP,99999999999999999999,32.76051111,-97.21924722
455,6,29,1,0,1,6,4,1,1,2,35,1,1,5,1,0,0,0,1,0,0,0,0,1,5,481378,0,2006,SAWMILLRD,99999999999999999999,31.05343333,-95.10718333
1,6,30,0,10,1,13,8,1,2,2,55,1,2,2,1,0,0,0,1,0,0,0,0,1,6,481379,5170,2006,LP256,99999999999999999999,31.74235556,-95.64773333
3,6,30,22,35,2,2,2,1,2,2,65,1,2,2,1,0,0,0,1,1,0,0,0,1,6,481380,0,2006,US-385,99999999999999999999,32.18095,-102.48928609999999
129,6,30,14,20,4,2,2,1,2,2,60,1,1,2,1,0,0,0,1,0,0,0,0,2,6,481381,0,2006,US-287,99999999999999999999,34.86870278,-100.67313890000001
141,6,30,16,40,2,16,5,1,1,2,30,1,2,2,1,0,0,0,1,0,0,0,0,1,6,481382,2190,2006,THUNDERBIRDDR,99999999999999999999,31.83414444,-106.53016940000002
201,6,30,1,15,5,11,1,1,2,4,65,1,1,1,1,0,0,0,1,0,0,0,0,1,6,481383,0,2006,I-45,99999999999999999999,30.06147778,-95.43363333
201,6,30,19,57,1,11,7,1,4,2,40,1,1,1,1,0,0,0,1,0,0,0,0,1,6,481384,3280,2006,I-45,99999999999999999999,29.86585556,-95.40610556
201,6,30,22,45,3,16,5,3,2,3,45,1,1,2,1,3,3,0,1,0,0,0,0,1,6,481385,3280,2006,DIXIEDR,MYKAWARD,29.677775,-95.32164444
215,6,30,21,40,3,16,5,2,1,2,30,1,1,4,1,20,3,0,1,0,0,0,0,1,6,481386,2110,2006,DOOLITTLE,DAVIS,26.35379167,-98.11938889
251,6,30,1,4,1,11,1,1,2,2,99,2,1,2,1,0,0,0,1,0,0,0,0,1,6,481387,1030,2006,I-35,99999999999999999999,,
465,6,30,13,50,4,2,2,1,1,2,70,1,1,2,2,0,0,0,2,1,0,0,0,1,6,481388,0,2006,US-90,99999999999999999999,29.39011389,-100.7361944
339,6,16,23,45,3,4,8,2,1,2,55,1,1,2,1,0,0,4,1,0,0,0,0,1,6,481389,4878,2006,FM1485,LAZYCREEK,30.14655278,-95.13296944
217,7,1,8,10,1,13,3,1,1,2,70,1,1,2,1,0,0,0,1,0,0,0,0,1,7,481390,0,2006,SR-22,99999999999999999999,32.03608056,-97.01426944
217,7,1,15,0,4,2,3,1,1,2,70,1,1,2,2,0,0,0,2,0,0,0,0,1,7,481391,0,2006,SR-31,99999999999999999999,31.73071389,-96.916925
397,7,1,22,23,1,16,5,2,1,2,30,1,1,1,1,20,3,0,1,0,0,0,0,1,7,481392,5910,2006,COOLWOOD,WESTFIELD,,
439,7,1,6,29,1,11,1,5,6,2,60,2,1,1,1,0,0,0,1,0,0,0,0,1,7,481393,260,2006,I-30,99999999999999999999,32.75930278,-97.0888
439,7,1,3,12,3,12,3,5,6,1,60,2,1,1,1,0,0,5,1,0,0,0,0,1,7,481394,260,2006,SR-360,99999999999999999999,32.70879444,-97.06320556
467,7,1,15,30,1,4,8,1,1,2,45,2,2,2,1,0,0,0,1,0,0,0,0,1,7,481395,0,2006,FM314,99999999999999999999,32.36240278,-95.607
467,7,1,0,5,2,6,4,1,1,2,55,1,1,2,1,0,0,0,1,0,0,0,0,1,7,481396,0,2006,2703,99999999999999999999,32.46075,-96.03246944
27,7,2,11,37,1,16,5,1,1,2,30,2,2,2,2,0,0,0,2,0,0,0,0,1,1,481397,3690,2006,WATERST,99999999999999999999,31.10354167,-97.69358611
113,7,2,22,10,2,11,1,5,6,2,60,1,1,2,1,0,0,0,1,0,0,0,0,1,1,481398,1730,2006,I-35E,99999999999999999999,32.87133333,-96.89865
245,7,2,23,17,3,11,1,1,2,3,65,1,1,1,1,0,0,0,1,0,0,0,0,1,1,481399,490,2006,I-10,99999999999999999999,30.09598056,-94.12398611
347,7,2,12,34,1,4,8,1,1,2,55,2,2,2,1,0,0,0,1,0,0,0,0,1,1,481400,0,2006,FM225,99999999999999999999,31.59097778,-94.83881667
423,7,2,6,0,3,3,3,1,1,2,65,1,1,2,1,0,0,0,1,0,0,0,0,1,1,481401,0,2006,SR-31,99999999999999999999,32.36197778,-95.15313333
439,7,2,19,0,7,11,1,1,2,2,99,1,1,2,2,0,0,0,2,0,0,0,0,1,1,481402,2450,2006,I-35W,99999999999999999999,32.79690278,-97.32166389
39,7,3,13,35,1,4,8,1,1,4,60,1,2,1,2,0,0,0,2,0,0,0,0,1,2,481403,0,2006,FM521,99999999999999999999,29.38743333,-95.48103333
145,7,3,4,40,1,4,8,1,1,2,60,1,1,1,2,0,0,0,1,0,0,0,0,1,2,481404,0,2006,FM935,99999999999999999999,31.18019167,-97.18487778
157,7,3,23,48,1,2,3,3,2,2,60,1,1,1,1,3,3,0,1,0,0,0,0,1,2,481405,0,2006,SR-99,FM1093,29.70068611,-95.77622222
181,7,3,1,5,5,6,4,1,1,2,55,1,1,2,1,0,0,0,1,0,0,0,0,1,2,481406,6950,2006,BUCKCREEK,99999999999999999999,33.45568056,-96.91505833
65,7,4,15,15,3,1,1,1,2,2,70,1,1,1,1,0,0,0,1,0,0,0,0,1,3,481407,0,2006,I-40,99999999999999999999,35.22126389,-101.5240111
99,7,4,17,5,1,3,2,1,1,2,70,1,2,2,2,0,0,0,2,0,0,0,0,1,3,481408,0,2006,US-84,99999999999999999999,31.43777222,-97.85792778
113,7,4,0,10,9,16,5,3,1,2,30,1,1,2,1,0,0,1,1,0,0,0,0,2,3,481409,1730,2006,ELAM,BOLERO,32.71975278,-96.70279444
145,7,4,6,40,1,3,8,1,1,2,55,1,1,2,1,0,0,0,1,0,0,0,0,1,3,481410,0,2006,BU7,99999999999999999999,31.29040278,-97.07445278
249,7,4,13,28,6,3,3,1,1,2,70,1,1,2,1,0,0,0,1,0,0,0,0,3,3,481411,0,2006,SR-359,99999999999999999999,27.88295,-97.98425833
339,7,4,23,35,3,6,4,1,1,4,45,1,1,2,2,0,0,0,1,0,0,0,0,1,3,481412,0,2006,RAYFORD,99999999999999999999,30.12515556,-95.41838889
343,7,4,14,8,3,3,2,1,1,4,70,1,1,2,1,0,0,0,1,0,0,0,0,1,3,481413,0,2006,US-259,99999999999999999999,33.06799444,-94.71965278
373,7,4,4,17,3,16,5,2,1,2,20,1,1,2,1,0,0,0,1,0,0,0,0,1,3,481414,4020,2006,LIBERTY,SNELL,30.69116667,-94.92545
441,7,4,19,50,1,1,1,5,6,1,99,1,1,2,1,21,3,0,1,0,0,0,0,1,3,481415,30,2006,I-20,OVERLAND,32.48376389,-99.70911389
453,7,4,23,23,4,14,8,1,5,4,60,2,1,2,2,0,0,0,2,0,0,0,0,1,3,481416,0,2006,RR620,99999999999999999999,30.39693056,-97.8586
121,7,5,3,36,7,11,1,1,2,9,60,1,1,2,2,0,0,5,2,1,0,0,0,1,4,481417,3960,2006,I-35E,99999999999999999999,33.00795,-96.97395556
185,7,5,23,55,1,4,8,1,1,2,65,1,1,2,2,0,0,0,1,0,0,0,0,1,4,481418,0,2006,FM244,99999999999999999999,30.72528056,-96.08741667
249,7,5,7,35,1,4,8,1,1,2,70,1,1,2,1,0,0,0,1,0,0,0,0,1,4,481419,0,2006,FM534,99999999999999999999,28.02343056,-97.94020556
381,7,5,15,25,3,16,5,2,1,2,30,1,1,2,1,20,3,0,1,0,0,0,0,1,4,481420,150,2006,ATKINSEN,34TH,35.17639167,-101.9003917
391,7,5,11,45,4,4,8,1,1,2,70,2,1,2,1,0,0,0,1,0,0,0,0,2,4,481421,0,2006,FM2678,99999999999999999999,28.20855,-97.22053056
439,7,5,0,43,1,11,7,3,4,2,40,1,1,1,1,0,0,0,1,0,0,0,0,1,4,481422,2450,2006,I-30,PARKVIEWDR,32.73586944,-97.35682778
317,7,6,19,15,1,6,5,6,1,2,30,1,2,2,1,72,3,0,1,0,0,0,0,1,5,481423,6580,2006,ST.BONIFACEST,99999999999999999999,32.12755556,-101.7932306
347,7,6,8,50,2,14,3,8,1,4,40,1,1,2,1,0,0,0,1,0,0,0,0,1,5,481424,4810,2006,SR-21,99999999999999999999,31.60688889,-94.66900833
455,7,6,9,5,2,6,5,6,1,2,99,2,2,2,1,60,3,0,1,0,0,0,0,2,5,481425,7020,2006,BRANTLEY,99999999999999999999,30.93924167,-95.3726
21,7,7,1,45,1,4,8,1,1,2,60,1,1,2,2,0,0,0,1,0,0,0,0,1,6,481426,0,2006,FM1704,99999999999999999999,30.24772778,-97.42210556
67,7,7,8,21,5,14,8,4,1,2,55,2,1,2,1,0,0,0,1,0,0,0,0,1,6,481427,0,2006,FM1841,99999999999999999999,33.09096111,-94.15189444
113,7,7,2,20,4,11,1,1,3,4,60,1,1,1,1,0,0,0,1,0,0,0,0,1,6,481428,1730,2006,I-635,99999999999999999999,32.91568889,-96.86246944
355,7,7,9,56,2,13,8,2,9,4,55,1,1,2,1,4,3,0,1,0,0,0,0,1,6,481429,5850,2006,BU77,44,,
485,7,7,10,53,2,16,5,1,1,4,30,1,1,2,1,0,0,0,1,0,0,0,0,1,6,481430,7490,2006,MCNEIL,99999999999999999999,33.87683056,-98.54775556
73,7,8,17,45,3,3,2,1,1,2,70,1,2,2,1,0,0,0,1,1,0,0,0,1,7,481431,0,2006,US-84,99999999999999999999,31.80947778,-95.27361111
113,7,8,4,35,2,16,5,2,1,4,30,1,1,1,1,20,3,1,1,0,0,0,0,1,7,481432,1730,2006,BROOKFIELD,DENTON,32.84163889,-96.85876944
135,7,8,0,30,4,6,4,1,1,2,60,1,1,1,1,0,0,0,1,0,0,0,0,2,7,481433,0,2006,COTTONWOOD,99999999999999999999,32.01620833,-102.3339806
327,7,8,8,5,1,4,3,1,1,2,70,1,1,2,1,0,0,0,1,0,0,0,0,1,7,481434,0,2006,SR-29,99999999999999999999,30.87040278,-99.63493889
339,7,8,23,10,5,1,1,1,3,2,65,1,1,2,1,0,0,0,1,0,0,0,0,1,7,481435,0,2006,I-45,99999999999999999999,30.39635,-95.48618611
439,7,8,2,28,2,16,5,1,1,2,30,2,1,2,1,0,0,0,1,0,0,0,0,1,7,481436,502,2006,PARKVIEW,99999999999999999999,32.83126667,-97.12571944
449,7,8,2,15,3,13,2,1,5,4,65,1,1,2,1,0,0,0,1,0,0,0,0,1,7,481437,4750,2006,US-271,99999999999999999999,33.10185556,-94.96978333
497,7,8,7,23,2,2,2,1,1,4,55,1,1,2,1,0,0,0,1,1,0,0,0,1,7,481438,0,2006,US-380,99999999999999999999,33.22591944,-97.72210556
47,7,9,17,5,6,4,8,1,1,2,65,2,1,2,2,0,0,4,1,0,0,0,0,1,1,481439,0,2006,FM755,99999999999999999999,,
63,7,9,23,50,2,6,4,1,1,2,35,1,1,2,1,0,0,0,1,0,0,0,0,2,1,481440,0,2006,1342,99999999999999999999,32.916375,-94.98644444
73,7,9,4,30,1,6,4,1,1,2,55,1,1,2,1,0,0,0,1,0,0,0,0,1,1,481441,0,2006,4713,99999999999999999999,32.05068333,-95.09486944
201,7,9,21,12,4,16,5,1,1,4,30,1,1,1,2,0,0,0,1,0,0,0,0,1,1,481442,6490,2006,ALLENGENOA,99999999999999999999,29.66749167,-95.21769444
265,7,9,5,22,1,6,4,1,1,2,35,1,1,2,1,0,0,0,1,0,0,0,0,1,1,481443,0,2006,SUTHERLAND,99999999999999999999,29.95633056,-99.06724722
29,7,10,22,40,1,12,8,1,3,2,65,1,1,2,1,0,0,0,1,0,0,0,0,1,2,481444,6090,2006,LP1604,99999999999999999999,29.21787222,-98.41032778
201,7,10,2,30,2,11,1,13,6,1,65,1,1,1,1,0,0,0,1,0,0,0,0,1,2,481445,0,2006,I-45,RAMP,30.02338056,-95.42880833
453,7,10,2,0,1,6,4,1,1,2,45,1,1,2,1,0,0,0,1,0,0,0,0,1,2,481446,0,2006,LINDEN,99999999999999999999,30.13120556,-97.5919
473,7,10,13,10,1,5,8,1,1,2,60,1,1,2,1,0,0,0,1,0,0,0,0,1,2,481447,0,2006,FM1736,99999999999999999999,30.16375,-96.00158333
85,7,11,16,50,1,4,8,1,1,2,55,1,1,2,1,0,0,0,1,0,0,0,0,1,3,481448,720,2006,FM981,99999999999999999999,33.30529444,-96.38994722
171,7,11,11,15,3,13,3,4,5,4,55,1,1,2,1,20,3,0,1,0,0,0,0,1,3,481449,2480,2006,SR-87,99999999999999999999,30.26108056,-98.87147222
201,7,11,2,30,4,14,8,3,2,2,55,1,1,2,1,3,3,0,1,0,0,0,0,1,3,481450,0,2006,FM2920,TCJESTER,30.07403056,-95.52258611
201,7,11,22,8,2,16,5,1,2,2,45,1,1,1,1,0,0,0,1,0,0,0,0,1,3,481451,480,2006,GARTH,99999999999999999999,29.79954167,-94.98103611
453,7,11,22,18,2,16,5,3,2,2,35,1,1,2,1,3,3,0,1,0,0,0,0,1,3,481452,330,2006,LAMAR,SAINTJOHNS,30.33941667,-97.71782222
29,7,12,23,44,2,13,8,1,2,2,45,1,1,2,1,0,0,1,1,0,0,0,0,1,4,481453,6090,2006,SP368,99999999999999999999,29.49116944,-98.43916111
219,7,12,18,40,2,3,2,1,1,2,70,1,1,2,1,0,0,0,1,0,0,0,0,1,4,481454,0,2006,US-385,99999999999999999999,33.67964722,-102.3554417
251,7,12,15,17,4,13,3,2,5,6,45,1,1,2,1,20,3,0,1,0,0,0,0,1,4,481455,1030,2006,SR-174,MARKET,32.53747778,-97.33383056
439,7,12,18,41,1,16,5,6,2,2,99,1,1,2,1,60,3,0,1,0,0,0,0,1,4,481456,2450,2006,BEACH,99999999999999999999,32.77105833,-97.28744167
449,7,12,10,7,2,4,8,8,1,2,60,1,1,2,1,0,0,0,1,0,0,0,0,1,4,481457,0,2006,FM1735,99999999999999999999,33.06021667,-94.85215
453,7,12,4,25,2,12,3,13,6,1,65,1,1,1,1,0,0,0,1,0,0,0,0,1,4,481458,330,2006,SR-71,RAMP,30.21655556,-97.74390556
29,7,13,1,8,2,13,8,3,5,4,50,1,1,2,1,3,3,0,1,0,0,0,0,1,5,481459,0,2006,FM78,CRESTWAY,29.49774167,-98.32160833
41,7,13,2,15,2,13,8,2,5,4,60,1,1,2,1,0,0,0,1,0,0,0,0,1,5,481460,1440,2006,FM2818,HOLLEMANDR,30.58679167,-96.33795833
113,7,13,12,45,1,16,5,1,2,3,35,1,1,1,1,0,0,0,1,0,0,0,0,1,5,481461,1730,2006,FORESTLN,99999999999999999999,32.90947778,-96.82599444
113,7,13,3,14,3,11,1,1,3,3,60,1,2,1,1,0,0,0,1,0,0,0,0,1,5,481462,1730,2006,I-30,99999999999999999999,32.81239167,-96.64958889
141,7,13,16,0,3,4,3,1,1,4,55,1,1,2,1,0,0,0,1,0,0,0,0,1,5,481463,1150,2006,SR-20,99999999999999999999,31.938375,-106.60245559999998
183,7,13,15,10,1,13,2,1,5,4,55,1,1,2,1,0,0,0,1,0,0,0,0,1,5,481464,4080,2006,US-259,99999999999999999999,32.55088056,-94.72875
201,7,13,21,8,4,6,4,2,1,2,30,1,1,2,1,20,3,0,1,0,0,0,0,1,5,481465,0,2006,SPRINGSTUEBNER,NORTHCREST,30.08460833,-95.51592778
277,7,13,18,33,1,6,4,1,1,2,60,1,1,2,1,0,0,0,1,0,0,0,0,1,5,481466,0,2006,44400,99999999999999999999,33.80108056,-95.46331667
303,7,13,8,5,3,12,2,1,2,2,45,1,1,2,1,0,0,0,1,0,0,0,0,1,5,481467,4140,2006,US-82,99999999999999999999,33.59178333,-101.8233028
337,7,13,13,39,2,2,7,2,1,2,35,1,1,2,1,20,3,0,1,0,0,0,0,1,5,481468,800,2006,US-81,US-287,33.53495556,-97.83357778
47,7,14,6,5,3,4,3,1,1,4,55,2,2,1,1,0,0,0,1,0,0,0,0,1,6,481469,0,2006,SR-285,99999999999999999999,27.22668333,-98.10502222
113,7,14,21,58,3,16,5,2,1,2,30,1,1,1,1,20,3,0,1,0,0,0,0,1,6,481470,2010,2006,MAIN,FAIRMEADOW,32.66633611,-96.90566111
245,7,14,5,37,1,6,4,1,1,2,45,1,1,2,1,0,0,0,1,0,0,0,0,1,6,481471,0,2006,AG,99999999999999999999,,
249,7,14,22,25,2,13,3,1,9,2,35,1,1,2,1,0,0,0,1,0,0,0,0,1,6,481472,90,2006,SR-44,99999999999999999999,27.75930833,-98.05267778
251,7,14,2,38,3,1,1,1,2,2,65,1,1,2,1,0,0,0,1,0,0,0,0,1,6,481473,0,2006,I-35,99999999999999999999,32.29968333,-97.18030556
347,7,14,15,25,3,15,8,2,1,2,50,1,1,2,1,20,3,0,1,0,0,0,0,1,6,481474,4810,2006,FM2609,FM1638,31.63028889,-94.67215
497,7,14,6,16,3,4,8,1,4,2,70,1,2,2,1,0,0,0,1,0,0,0,0,1,6,481475,0,2006,FM51,99999999999999999999,33.062475,-97.65374444
113,7,15,19,14,2,16,5,1,2,2,35,1,1,2,1,0,0,0,1,0,0,0,0,1,7,481476,1730,2006,KIEST,99999999999999999999,32.72453333,-96.78530556
113,7,15,13,43,3,11,3,2,3,3,40,1,1,1,1,3,3,0,1,0,0,0,0,1,7,481477,1730,2006,SR-12,JUPITER,32.86420278,-96.68322222
113,7,15,18,25,1,16,5,1,2,2,40,1,1,2,1,0,0,0,1,0,0,0,0,1,7,481478,1730,2006,MILITARY,99999999999999999999,32.76835556,-96.67468333
113,7,15,19,47,6,16,5,1,1,2,35,1,1,2,1,0,0,0,1,0,0,0,0,1,7,481479,3420,2006,STORY,99999999999999999999,32.81929167,-96.97639444
201,7,15,6,44,1,6,4,1,1,2,35,1,1,2,1,0,0,0,1,0,0,0,0,1,7,481480,0,2006,CYPRESS,99999999999999999999,30.03255,-95.43087222
235,7,15,0,4,6,3,2,1,1,2,65,1,1,2,1,0,0,0,1,0,0,0,0,4,7,481481,0,2006,US-67,99999999999999999999,31.17781389,-100.9934444
241,7,15,20,42,2,5,8,1,1,2,65,1,1,2,1,0,0,0,1,0,0,0,0,1,7,481482,0,2006,FM82,99999999999999999999,30.64198611,-93.9096
339,7,15,1,30,2,13,8,1,2,2,55,1,1,1,1,0,0,0,1,0,0,0,0,1,7,481483,1510,2006,LP336,99999999999999999999,30.34032222,-95.43317778
425,7,15,4,10,1,2,2,1,1,2,65,2,3,2,1,0,0,0,1,0,0,0,0,1,7,481484,0,2006,US-67,99999999999999999999,32.18697778,-97.866475
469,7,15,10,10,4,4,2,1,1,2,70,1,1,2,1,0,0,0,1,0,0,0,0,1,7,481485,0,2006,US-77,99999999999999999999,,
61,7,16,21,3,3,16,5,8,2,2,30,2,1,2,2,0,0,0,1,0,0,0,0,1,1,481486,3030,2006,TREASUREHILLS,99999999999999999999,26.17778889,-97.65881111
