COUNTY,MONTH,DAY,HOUR,MINUTE,PERSONS,ROAD_FNC,ROUTE,REL_JUNC,TRAF_FLO,NO_LANES,SP_LIMIT,ALIGNMNT,PROFILE,PAVE_TYP,SUR_COND,TRA_CONT,T_CONT_F,HIT_RUN,WEATHER,C_M_ZONE,CF1,CF2,CF3,FATALS,DAY_WEEK,ST_CASE,CITY,YEAR,TWAY_ID,latitude,longitud
113,7,4,12,20,2,11,1,1,3,4,60,1,1,1,1,0,0,0,1,0,0,0,0,1,5,481536,4530,2002,I-635,32.829105556,-96.63091667
131,7,4,19,0,5,2,2,1,1,2,70,2,1,2,2,0,0,0,2,0,0,0,0,4,5,481537,0,2002,US-59,27.86555,-98.68706667
141,7,4,2,0,3,14,8,2,5,2,45,1,1,2,1,0,0,0,1,0,0,0,0,1,5,481538,2190,2002,FM659,31.709305556,-106.31312779999999
201,7,4,17,15,6,16,5,2,2,2,50,1,1,1,1,3,3,0,1,0,0,0,0,1,5,481539,5230,2002,FAIRMONT,29.650472221999998,-95.1223
223,7,4,0,50,3,5,8,1,1,2,55,2,1,2,1,0,0,0,1,0,0,0,0,2,5,481540,0,2002,FM269,32.976588889,-95.39787222
371,7,4,11,58,3,3,2,1,1,2,70,1,1,2,1,0,0,0,1,0,0,0,0,2,5,481541,0,2002,US-67,30.863088889,-103.0867556
401,7,4,18,15,2,4,8,1,1,2,60,1,1,2,1,0,0,0,1,0,0,0,0,1,5,481542,0,2002,FM225,32.10555,-94.80971667
411,7,4,14,15,5,2,2,1,1,2,70,1,1,2,2,0,0,0,1,0,0,0,0,1,5,481543,0,2002,US-190,31.203775,-98.77075278
423,7,4,22,17,2,2,2,3,1,2,65,1,1,2,1,0,0,0,1,0,0,0,0,1,5,481544,0,2002,US-69,32.544069444,-95.41866667
39,7,5,18,10,1,4,8,1,1,2,55,2,1,2,1,0,0,0,1,0,0,0,0,1,6,481545,0,2002,FM523,29.072780555999998,-95.36032778
121,7,5,2,28,2,11,1,1,3,2,60,1,1,2,1,0,0,0,1,0,20,0,0,1,6,481546,3157,2002,I-35,33.193133333,-97.12246667
157,7,5,2,30,1,2,3,1,1,2,55,1,1,2,1,0,0,0,1,0,0,0,0,1,6,481547,0,2002,SR-36,29.580944444,-95.89829444
243,7,5,1,30,1,4,3,1,1,2,55,2,1,2,1,0,0,0,1,0,0,0,0,1,6,481548,0,2002,SR-118,30.767958333000003,-104.1542472
251,7,5,0,40,7,6,4,1,1,2,40,1,1,2,1,0,0,2,1,0,0,0,0,1,6,481549,0,2002,617,32.496838889,-97.12837222
339,7,5,0,30,1,1,1,1,3,2,55,1,1,2,1,0,0,0,1,0,0,0,0,1,6,481550,0,2002,I-45,30.391305556,-95.4867
365,7,5,21,3,1,4,3,1,1,2,65,1,1,2,1,0,0,0,1,0,0,0,0,1,6,481551,0,2002,SR-315,32.120255556,-94.42525278
389,7,5,15,40,3,1,1,1,3,2,75,1,1,2,1,0,0,0,1,0,0,0,0,1,6,481552,0,2002,I-20,31.136625,-104.0140056
469,7,5,10,55,2,6,4,1,1,2,30,1,1,2,1,0,0,0,1,0,0,0,0,1,6,481553,0,2002,BLACKBAYOUROAD,28.647402778000004,-96.91079167
491,7,5,5,52,1,4,8,1,1,2,65,2,1,1,1,0,0,0,5,0,0,0,0,1,6,481554,0,2002,FM1331,30.668502778,-97.26465556
113,7,6,23,15,2,13,8,1,3,3,45,1,1,1,1,0,0,0,1,0,0,0,0,1,7,481555,1730,2002,LP12,32.694763889,-96.77146111
113,7,6,19,20,3,16,5,3,2,3,35,1,1,1,1,0,0,0,1,0,0,0,0,1,7,481556,1730,2002,MARSHLN,32.899141666999995,-96.85610833
121,7,6,22,19,1,16,5,1,4,6,60,1,1,2,1,0,0,0,1,0,0,0,0,1,7,481557,1730,2002,PRESIDENTGEORGEBUSH,33.002002778000005,-96.85666111
145,7,6,21,20,1,5,8,1,1,2,65,1,1,2,1,0,0,0,1,0,0,0,0,1,7,481558,0,2002,FM434,31.366852778000002,-97.034325
261,7,6,10,27,1,2,2,1,2,2,70,1,1,2,1,0,0,0,1,0,0,0,0,1,7,481559,0,2002,US-77,27.008966667,-97.79468611
375,7,6,15,7,7,3,3,3,1,9,70,1,1,2,1,0,0,0,1,0,0,0,0,1,7,481560,0,2002,SR-136,35.614902778,-101.6239056
89,7,7,7,0,10,1,1,1,2,2,70,1,1,2,1,0,0,0,1,0,0,0,0,1,1,481561,0,2002,I-10,29.693566667,-96.58322222
137,7,7,19,15,1,4,2,1,1,2,70,1,1,2,1,0,0,0,1,0,0,0,0,1,1,481562,0,2002,US-377,29.773333333000004,-100.6991694
213,7,7,10,5,3,4,8,1,1,2,60,1,1,2,1,0,0,0,1,0,0,0,0,1,1,481563,0,2002,FM315,32.215522222,-95.50856389
303,7,7,18,16,6,2,2,1,2,2,70,1,1,2,1,0,0,0,1,0,0,0,0,1,1,481564,0,2002,US-84,33.512572221999996,-101.7639972
467,7,7,7,0,1,6,4,1,1,2,60,1,1,2,1,0,0,0,1,0,0,0,0,1,1,481565,0,2002,1507,32.597519444,-95.63181389
141,7,8,20,35,5,2,2,2,2,2,55,1,1,2,1,3,3,0,1,0,0,0,0,1,2,481566,0,2002,US-62,31.819730556,-106.1681861
245,7,8,15,51,1,11,1,15,2,2,70,1,1,2,1,0,0,0,1,0,0,0,0,1,2,481567,490,2002,I-10,30.036666667,-94.15838333
27,7,9,2,10,1,6,4,1,1,2,55,1,1,2,1,0,0,0,1,0,0,0,0,1,3,481568,0,2002,CHAPARRALRD,31.027327778000004,-97.69668333
113,7,9,21,51,3,16,5,2,2,3,40,1,1,1,1,3,3,0,1,0,0,0,0,1,3,481569,2800,2002,BELTLINERD,32.748758333000005,-96.99466389
475,7,9,8,50,7,1,1,1,2,2,70,1,1,2,1,0,0,0,1,1,0,0,0,4,3,481570,0,2002,I-20,31.524291666999996,-103.1485611
63,7,10,22,57,8,2,2,1,1,4,65,1,1,2,1,0,0,1,1,0,0,0,0,1,4,481571,0,2002,US-271,33.056230555999996,-94.96238611
201,7,10,17,20,3,6,4,2,1,4,40,1,1,1,2,3,3,0,2,0,0,0,0,1,4,481572,0,2002,ALIEF-CLODINE,29.711519444,-95.63451111
201,7,10,12,55,5,13,3,1,5,3,45,1,1,1,1,0,0,0,1,0,0,0,0,1,4,481573,0,2002,SR-6,29.858547222,-95.645075
201,7,10,20,19,1,16,5,1,2,2,35,1,1,2,1,0,0,0,1,0,0,0,0,1,4,481574,7286,2002,ELCAMINOREAL,29.556086111,-95.12145556
215,7,10,5,10,2,12,2,1,2,2,45,1,1,2,1,0,0,0,1,1,0,0,0,1,4,481575,1970,2002,US-83,26.184097222,-98.06880556
201,7,11,21,15,3,12,3,1,5,3,55,1,1,1,1,0,0,0,1,0,0,0,0,1,5,481576,0,2002,SR-249,29.914883333000002,-95.48606111
215,7,11,17,53,2,13,8,3,5,2,30,1,1,2,1,20,3,0,1,0,0,0,0,1,5,481577,7330,2002,BU83S,26.189111111,-98.15243889
397,7,11,18,29,5,1,7,11,1,2,55,1,1,2,1,21,3,0,1,0,0,0,0,1,5,481579,0,2002,I-30,32.9322,-96.38169444
409,7,11,6,37,2,5,8,2,1,2,70,1,1,2,1,20,3,0,5,0,0,0,0,2,5,481580,0,2002,FM1944,27.969619444,-97.48963611
423,7,11,23,57,1,6,4,1,1,2,35,2,1,2,1,0,0,0,1,0,0,0,0,1,5,481581,0,2002,358,32.449255556,-95.14744444
5,7,12,21,25,3,2,3,2,1,2,65,1,1,2,1,0,0,0,1,0,0,0,0,1,6,481582,0,2002,SR-103,31.350397221999998,-94.57014167
61,7,12,18,0,5,2,2,1,2,2,65,1,1,2,1,0,0,0,1,0,0,0,0,2,6,481583,0,2002,US-83,26.186441666999997,-97.76686944
113,7,12,3,41,2,16,5,2,2,2,35,1,1,2,1,3,3,0,1,0,20,0,0,1,6,481584,1730,2002,HAMPTONRD,32.734844444000004,-96.85684167
131,7,12,10,55,13,5,3,1,1,2,65,1,1,2,1,0,0,4,1,0,20,0,0,1,6,481585,0,2002,SR-339,27.779377778,-98.57396111
171,7,12,9,30,3,6,4,1,1,2,45,2,1,2,1,0,0,0,1,0,0,0,0,1,6,481586,0,2002,GYPSUMMINERD,30.397333333000002,-98.91104722
201,7,12,22,30,2,6,4,1,1,2,45,1,1,2,1,0,0,0,1,0,0,0,0,1,6,481587,0,2002,SPRINGCYPRESS,30.031216667,-95.55673056
373,7,12,21,40,1,4,8,1,1,2,55,2,1,2,1,0,0,0,1,0,0,0,0,1,6,481588,0,2002,FM2500,30.758372222,-94.72850278
437,7,12,2,30,1,4,8,1,1,2,65,1,1,2,1,0,0,0,1,0,0,0,0,1,6,481589,0,2002,FM2301,34.579186111,-101.5402556
447,7,12,13,30,5,6,4,2,1,2,60,1,1,5,1,0,0,0,1,0,0,0,0,1,6,481590,0,2002,383,32.983225,-99.05624722
29,7,13,15,27,2,4,8,1,1,2,60,1,1,2,1,0,0,0,1,0,0,0,0,2,7,481591,6067,2002,FM1604,29.411883333000002,-98.25211944
61,7,13,1,3,11,16,5,2,1,4,35,1,1,1,1,3,3,1,1,0,0,0,0,1,7,481592,940,2002,OLDPORTISABELRD,25.941275,-97.46965556
149,7,13,16,25,3,2,2,1,2,2,70,1,1,2,1,0,0,0,1,1,0,0,0,1,7,481593,0,2002,US-290,30.142277778,-96.74773889
241,7,13,5,20,2,2,2,1,9,9,65,1,1,2,2,0,0,0,2,0,0,0,0,1,7,481594,0,2002,US-96,30.999783333000003,-93.98338056
491,7,13,22,10,4,4,8,1,1,2,65,1,1,2,2,0,0,0,1,0,0,0,0,1,7,481595,0,2002,FM972,30.752955556,-97.52123056
29,7,14,1,50,2,13,8,1,1,2,45,1,1,2,1,0,0,0,1,0,0,0,0,1,1,481596,6090,2002,LP353,29.354005556,-98.56536111
113,7,14,4,40,2,16,5,1,2,3,45,1,1,2,1,0,0,3,1,0,0,0,0,1,1,481597,1730,2002,HARRYHINESBLVD,32.827183333,-96.85605556
289,7,14,9,20,4,1,1,1,2,2,70,1,1,1,2,0,0,0,2,0,0,0,0,3,1,481598,0,2002,I-45,31.435861110999998,-96.06260556
309,7,14,15,15,2,16,5,2,5,2,40,1,1,2,1,3,3,0,1,0,0,0,0,1,1,481599,7210,2002,WACO,31.534625,-97.16339444
367,7,14,14,40,3,6,4,1,1,2,40,1,3,2,1,0,0,0,1,0,0,0,0,1,1,481600,0,2002,OLDDENNISRD,32.6843,-97.86079722
389,7,14,7,28,3,1,1,15,2,2,75,1,1,2,1,0,0,0,1,0,0,0,0,1,1,481601,0,2002,I-10,30.967713889000002,-103.4920444
439,7,14,0,5,3,13,3,1,9,9,40,1,1,2,1,0,0,0,1,0,0,0,0,1,1,481602,2450,2002,SR-183,32.727111111,-97.44066944
449,7,14,11,15,3,6,4,1,1,2,60,1,1,5,5,0,0,0,1,0,6,0,0,2,1,481603,0,2002,3375,,
467,7,14,23,40,3,1,1,1,2,2,55,1,1,2,1,0,0,0,1,1,0,0,0,1,1,481604,0,2002,I-20,32.614522222,-95.96915278
469,7,14,21,17,2,2,8,1,5,2,50,1,1,2,1,0,0,2,1,0,0,0,0,1,1,481605,0,2002,BU-59T,28.805830556,-96.99760833
491,7,14,12,11,5,4,8,1,1,2,60,1,1,2,2,0,0,0,1,0,0,0,0,1,1,481606,0,2002,FM2338,30.701047222,-97.74063056
53,7,15,0,17,2,6,8,1,1,2,65,1,1,2,1,0,0,0,1,0,0,0,0,1,2,481607,0,2002,FM690,30.763755556,-98.40056389
349,7,15,24,0,4,6,5,1,1,2,30,2,1,2,1,0,0,0,1,0,0,0,0,1,2,481608,9999,2002,LIBERTYDRIVE,32.0362,-96.52198333
439,7,15,17,44,2,11,1,1,2,4,60,1,1,1,1,0,0,0,1,0,0,0,0,1,2,481609,260,2002,I-20,32.669852778,-97.21226667
439,7,15,1,1,3,16,5,2,1,2,30,1,1,1,1,20,3,0,1,0,0,0,0,1,2,481610,2450,2002,31ST,32.801097221999996,-97.35673333
201,7,16,23,17,2,6,4,1,2,2,40,1,1,1,1,0,0,3,1,0,20,0,0,1,3,481611,0,2002,FALLBROOK,29.925261110999998,-95.52400556
245,7,16,15,33,6,4,3,1,1,2,65,1,1,2,2,0,0,0,1,0,14,19,0,2,3,481612,5430,2002,SR-87,29.800072221999997,-93.95396667
437,7,16,24,0,1,4,8,1,1,2,65,2,1,2,1,0,0,0,1,0,0,0,0,1,3,481613,0,2002,FM2301,34.343191667,-101.5754167
481,7,16,9,40,2,2,2,1,2,2,70,1,1,2,2,0,0,0,2,0,0,0,0,1,3,481614,0,2002,US-59,29.130713889000003,-96.37304722
201,7,17,18,35,3,6,4,1,1,4,35,1,1,2,1,0,0,0,1,0,0,0,0,1,4,481615,0,2002,ALDINEMAILRT,29.902338889,-95.35248056
201,7,17,7,10,3,11,7,2,1,2,35,1,1,2,1,20,3,0,1,0,0,0,0,1,4,481616,3280,2002,I-610,29.705666667,-95.274275
209,7,17,0,3,1,6,4,1,1,2,45,2,1,2,1,0,0,0,1,0,0,0,0,1,4,481617,0,2002,HILLIARDROAD,29.949,-97.96096111
339,7,17,12,35,2,6,4,1,1,2,30,1,1,2,1,0,0,0,1,0,0,0,0,1,4,481618,0,2002,BUDDERRD,30.124913889000002,-95.44948611
389,7,17,4,12,2,11,7,13,1,2,55,1,1,2,1,0,0,0,1,0,0,0,0,1,4,481619,5280,2002,I-20,31.399272221999997,-103.51526940000001
439,7,17,10,12,1,12,3,1,2,2,55,1,1,1,1,0,0,0,1,0,0,0,0,1,4,481620,6485,2002,SR-114,32.938661111,-97.0999
449,7,17,20,17,2,2,2,2,1,2,70,1,1,2,1,20,3,0,1,0,0,0,0,1,4,481621,0,2002,US-271,33.243375,-95.03380833
145,7,18,7,35,2,2,3,1,1,2,70,1,1,2,1,0,0,0,1,0,0,0,0,1,5,481622,0,2002,SR-6,31.397252778000002,-96.91033611
209,7,18,2,53,4,1,1,1,3,3,65,1,1,2,1,0,0,0,1,0,0,0,0,2,5,481623,3760,2002,I-35,29.999247221999997,-97.86851944
221,7,18,21,50,4,4,3,1,1,2,65,1,1,2,1,0,0,0,1,0,0,0,0,1,5,481624,0,2002,SR-144,32.352391667,-97.76904444
453,7,18,17,31,1,12,2,1,3,2,60,1,1,2,1,0,0,0,1,0,0,0,0,1,5,481625,330,2002,US-183,30.196480555999997,-97.68453333
75,7,19,18,33,3,13,2,2,5,2,35,1,1,1,1,3,3,0,1,0,0,0,0,1,6,481626,1300,2002,US-287,34.426836111,-100.2054833
113,7,19,22,15,1,16,5,1,1,2,30,1,1,1,1,0,0,0,1,0,0,0,0,1,6,481627,1730,2002,NEUHOFFDR,32.707905556,-96.69554722
113,7,19,2,20,2,11,1,1,2,5,60,1,1,2,1,0,0,2,1,0,0,0,0,1,6,481628,1730,2002,I-35,32.811027778,-96.85011667
157,7,19,21,25,7,2,3,1,1,2,55,1,1,2,1,0,0,0,1,0,0,0,0,1,6,481629,0,2002,SR-36,29.614727778000002,-96.01513611
167,7,19,18,39,1,14,8,3,9,9,40,1,1,2,1,0,0,0,1,0,0,0,0,1,6,481630,6860,2002,LP197,29.364644444,-94.91913889
305,7,19,10,5,5,6,4,1,1,2,60,1,1,5,1,0,0,0,1,0,0,0,0,1,6,481631,0,2002,COUNTYROADV,,
355,7,19,2,17,2,12,3,1,3,3,60,1,1,2,1,0,0,2,1,0,0,0,0,1,6,481632,1550,2002,SR-358,27.720197222,-97.39553056
401,7,19,22,30,1,6,4,1,1,2,40,1,1,2,1,0,0,0,1,0,0,0,0,1,6,481633,0,2002,317,32.088961110999996,-94.75396667
479,7,19,6,16,2,16,5,1,1,2,30,1,1,2,1,0,0,2,1,0,0,0,0,1,6,481634,3899,2002,ARKANSASAVE,27.517975,-99.46825278
27,7,20,11,0,2,6,4,6,1,2,60,1,1,2,1,71,3,0,1,0,0,0,0,1,7,481635,0,2002,JACKRABBITFLAT,31.073066667,-97.57334167
29,7,20,5,10,2,11,1,1,3,2,50,1,1,2,1,0,0,0,1,0,0,0,0,2,7,481636,6090,2002,I-10,29.440444444,-98.50893889
109,7,20,8,15,3,1,1,1,2,2,75,1,1,2,1,0,0,0,1,0,0,0,0,1,7,481637,0,2002,I-10,31.050872222,-104.6395694
159,7,20,16,0,1,4,8,1,1,2,55,2,1,2,1,0,0,0,1,0,0,0,0,1,7,481638,0,2002,FM1448,33.005375,-95.19978611
183,7,20,23,8,4,1,1,1,2,2,65,1,1,2,1,0,0,0,1,0,14,0,0,1,7,481639,0,2002,I-20,32.435927778,-94.79843889
201,7,20,21,4,8,16,5,2,2,2,45,1,1,1,1,3,3,0,1,0,0,0,0,1,7,481640,3890,2002,SPENCERHWY,29.664380555999998,-95.08693611
245,7,20,22,27,3,13,8,1,1,2,45,1,1,2,1,0,0,0,1,0,0,0,0,1,7,481641,5430,2002,FM365,29.918361111,-94.02041111
245,7,20,20,21,3,13,8,1,1,2,45,1,1,2,1,0,0,0,1,0,0,0,0,1,7,481642,5430,2002,FM365,29.952730556,-93.98803333
303,7,20,22,12,2,16,5,2,9,9,30,1,1,2,1,3,3,0,1,0,0,0,0,1,7,481643,4140,2002,32ND,33.565188889,-101.8879194
439,7,20,3,0,1,12,2,1,2,3,60,1,1,2,1,0,0,0,1,0,0,0,0,1,7,481644,2450,2002,US-287,32.693975,-97.24719444
477,7,20,21,30,2,3,8,1,1,2,65,1,1,2,1,0,0,0,1,0,0,0,0,1,7,481645,0,2002,FM50,30.237791667,-96.36463333
29,7,21,14,19,8,11,1,1,2,2,70,1,1,2,1,0,0,0,1,0,0,0,0,2,1,481646,6090,2002,I-10,29.649033333000002,-98.62331667
41,7,21,3,6,5,12,3,1,2,2,65,1,1,2,1,0,0,0,1,0,0,0,0,2,1,481647,970,2002,SR-6,30.691130555999997,-96.35268056
51,7,21,0,15,1,6,4,1,1,2,45,2,1,2,1,0,0,0,1,0,0,0,0,1,1,481648,0,2002,LBJDRIVE,,
113,7,21,16,0,3,13,3,1,3,3,45,1,1,1,1,0,0,0,1,0,0,0,0,3,1,481649,1730,2002,SR-352,32.763375,-96.69588333
113,7,21,1,45,2,11,1,1,3,5,60,1,1,1,1,0,0,0,1,0,0,0,0,1,1,481650,1730,2002,I-635,32.903916667,-96.72373611
183,7,21,17,43,9,1,1,1,2,2,70,1,1,2,1,0,0,0,1,1,0,0,0,7,1,481651,0,2002,I-20,32.434966667,-94.78822222
409,7,21,16,22,5,3,3,2,1,2,70,1,1,2,1,20,3,0,1,0,0,0,0,1,1,481652,0,2002,SR-35,27.923708333,-97.16058611
423,7,21,17,45,2,3,3,1,5,2,55,1,1,2,1,0,0,0,1,0,0,0,0,1,1,481653,0,2002,SR-155,32.255852778000005,-95.38617778
467,7,21,19,3,6,1,1,1,2,2,70,1,1,2,1,40,3,0,1,1,0,0,0,1,1,481654,1140,2002,I-20,32.584397222,-95.86995
199,7,22,21,40,2,3,3,1,1,2,60,1,1,2,1,0,0,0,1,0,0,0,0,1,2,481655,0,2002,SR-327,30.350480555999997,-94.20815556
467,7,22,18,12,5,4,3,1,1,2,70,1,1,2,1,0,0,0,1,0,0,0,0,1,2,481656,0,2002,SR-198,32.482172221999996,-95.93035556
29,7,23,3,39,4,16,5,2,1,9,30,1,1,2,1,20,3,0,1,0,0,0,0,2,3,481657,6090,2002,GRANT,29.477836111,-98.50959722
39,7,23,19,10,4,14,8,3,1,2,99,1,1,2,1,20,3,0,1,0,0,0,0,1,3,481658,5249,2002,FM1128,29.557475,-95.33081944
141,7,23,3,0,1,13,3,1,3,3,50,1,1,2,1,0,0,0,1,0,0,0,0,1,3,481659,2190,2002,SR-20,31.821136110999998,-106.5192139
339,7,24,20,35,3,14,8,2,5,2,55,1,1,1,1,3,3,0,1,0,0,0,0,1,4,481660,1510,2002,FM1314,30.284625,-95.42390278
407,7,24,19,20,1,4,8,1,1,2,55,2,1,2,1,0,0,0,1,0,0,0,0,1,4,481661,6344,2002,FM222,30.564283333000002,-95.09934444
491,7,24,15,52,6,11,1,1,3,3,65,1,1,2,1,0,0,0,1,0,0,0,0,1,4,481662,2620,2002,I-35,30.626236111,-97.69099722
29,7,25,17,29,4,16,5,2,1,2,30,1,1,2,1,20,3,0,1,0,0,0,0,1,5,481663,6090,2002,WESTFALL,29.402838889,-98.45689167
21,7,26,3,15,1,4,3,1,1,2,65,1,1,2,1,0,0,0,1,0,0,0,0,1,6,481664,0,2002,SR-304,30.041369444,-97.32485278
27,7,26,18,2,5,2,7,2,1,2,40,1,1,2,1,20,3,0,1,0,0,0,0,1,6,481665,570,2002,US-190,31.049894444,-97.48545278
113,7,26,14,45,3,16,5,1,3,3,35,1,1,1,1,0,0,0,1,1,0,0,0,1,6,481666,1730,2002,FERGUSON,32.828819444000004,-96.675875
373,7,26,22,50,1,4,8,1,1,2,55,1,1,2,1,0,0,0,1,0,0,0,0,1,6,481667,0,2002,FM3126,30.756733333000003,-95.04783889
29,7,27,18,41,1,11,1,1,3,3,65,1,1,2,1,0,0,0,1,0,0,0,0,1,7,481668,6090,2002,I-37,29.354002778,-98.42942778
71,7,27,23,28,1,5,8,1,1,2,55,2,1,2,1,0,0,0,1,0,0,0,0,1,7,481669,0,2002,FM562,29.773663889,-94.63429167
201,7,27,21,10,8,12,3,1,2,3,55,1,1,1,1,0,0,0,1,0,0,0,0,1,7,481670,3890,2002,SR-146,29.689,-95.02973333
401,7,27,1,7,5,2,2,1,1,2,50,1,1,2,1,0,0,0,1,1,0,0,0,2,7,481671,0,2002,US-79,32.035672221999995,-94.93859722
409,7,27,16,26,4,3,2,1,1,2,70,1,1,2,1,0,0,0,1,0,0,0,0,1,7,481672,0,2002,US-181,28.087069444,-97.54535556
441,7,27,4,14,2,16,5,1,1,2,30,2,1,2,1,0,0,0,1,0,0,0,0,1,7,481673,30,2002,WASHINGTONBLVD,32.4571,-99.71000556
455,7,27,2,0,1,4,8,1,1,2,55,2,1,2,1,0,0,0,1,1,0,0,0,1,7,481674,0,2002,FM357,31.254413889000002,-95.02886389
467,7,27,3,45,1,1,1,1,2,2,65,1,1,2,1,0,0,0,1,0,0,0,0,1,7,481675,0,2002,I-20,32.638619444,-96.03666389
483,7,27,12,3,3,3,2,2,2,9,70,1,1,2,1,20,3,0,1,0,0,0,0,2,7,481676,0,2002,US-83,35.575225,-100.31007220000001
85,7,28,3,33,3,12,2,13,2,2,65,1,1,2,1,0,0,0,1,0,0,0,0,1,1,481677,4445,2002,US-75,33.263122222,-96.60160833
113,7,28,2,35,4,13,8,1,2,2,50,1,1,2,1,0,0,2,1,0,0,0,0,2,1,481678,1730,2002,LP12,32.706122222,-96.73927222
419,7,28,21,47,2,2,2,1,2,2,55,1,1,2,1,0,0,0,1,0,0,0,0,1,1,481679,6820,2002,US-96,31.929425,-94.23525556
113,7,29,17,25,3,16,5,1,5,2,30,1,1,1,1,0,0,0,1,0,0,0,0,1,2,481680,1730,2002,PARKLN,32.871925,-96.76809167
85,7,30,23,30,2,16,5,1,3,3,40,1,1,1,1,0,0,0,1,0,0,0,0,1,3,481681,5390,2002,JUPITER,33.015102778,-96.68249444
477,7,30,23,17,2,4,8,1,1,2,65,1,1,2,1,0,0,0,1,0,0,0,0,2,3,481682,0,2002,FM1155,30.158044444,-96.25411667
201,7,31,23,25,1,6,4,1,1,2,30,2,1,2,1,0,0,0,1,0,0,0,0,1,4,481683,0,2002,PARKROAD,30.097175,-95.65585
209,7,31,12,8,5,4,8,2,5,2,65,1,1,2,1,20,3,0,1,0,0,0,0,1,4,481684,0,2002,FM2001,30.044063889,-97.79268611
291,7,31,1,0,1,5,8,1,1,2,55,1,1,2,1,0,0,0,1,0,0,0,0,1,4,481685,0,2002,FM1410,29.889572221999998,-94.49148611
369,7,31,20,45,2,6,4,1,1,2,60,1,1,5,1,0,0,0,1,0,0,0,0,1,4,481686,0,2002,19,34.723058333000004,-102.7077
439,7,31,22,10,3,16,5,1,9,9,40,1,1,1,1,0,0,0,1,0,0,0,0,1,4,481687,2450,2002,BEACH,32.849897221999996,-97.28965556
201,6,23,1,53,1,6,4,1,3,2,40,1,1,1,1,0,0,0,1,0,0,0,0,1,1,481688,0,2002,ELLABLVD,29.989208333,-95.43123333
125,8,1,13,0,1,4,8,1,1,2,70,1,1,2,1,0,0,0,1,0,18,0,0,1,5,481689,0,2002,FM193,33.776494444,-100.58129170000001
231,8,1,19,15,1,1,7,1,1,2,55,1,1,2,1,0,0,0,1,0,0,0,0,1,5,481690,0,2002,I-30,32.981375,-96.28292778
343,8,1,21,37,2,4,8,1,1,2,55,1,1,2,1,0,0,0,1,0,0,0,0,1,5,481691,0,2002,FM144,33.036555555999996,-94.81686944
113,1,1,2,10,1,16,5,1,1,2,30,1,1,1,1,0,0,0,1,0,0,0,0,1,3,481692,1730,2002,LAGOWST,32.773430556,-96.74836667
467,1,5,19,0,2,3,2,1,1,4,55,1,1,2,2,0,0,0,1,0,0,0,0,1,7,481693,0,2002,US-80,32.686216667,-95.83326389
143,1,8,17,49,1,3,2,1,1,2,70,1,1,2,1,0,0,0,1,0,0,0,0,1,3,481694,0,2002,US-281,32.102088889,-98.11122778
239,1,12,20,5,2,4,3,1,2,2,65,1,1,1,1,0,0,0,1,0,0,0,0,1,7,481695,0,2002,SR-172,28.758705556,-96.45682222
183,1,14,11,20,1,13,2,1,1,2,40,1,1,2,1,0,0,0,1,0,0,0,0,1,2,481696,2670,2002,US-80,32.540008333,-94.95089167
29,1,15,7,30,3,16,5,1,1,4,35,1,1,2,1,0,0,0,1,0,0,0,0,1,3,481697,6090,2002,ISOMRD,29.523216667,-98.49866944
49,2,4,12,10,1,2,2,1,1,4,70,1,1,2,2,0,0,0,2,0,0,0,0,1,2,481698,0,2002,US-84,31.709258333,-98.85993056
215,2,10,14,50,7,4,8,3,1,2,55,1,1,2,1,0,0,0,1,0,0,0,0,1,1,481699,0,2002,FM1015,26.225544444,-97.95974444
475,2,11,14,45,1,1,1,1,2,2,70,1,1,2,1,0,0,0,1,0,0,0,0,1,2,481700,0,2002,I-20,31.4878,-103.28165
355,2,19,9,5,2,16,5,2,1,9,30,1,1,2,1,3,3,0,1,0,0,0,0,1,3,481701,1550,2002,BONNERRD,27.708391666999997,-97.38799167
229,2,22,11,40,1,1,1,15,2,9,55,1,1,1,1,0,0,0,1,1,0,0,0,1,6,481702,0,2002,I-10,31.253716667,-105.79052779999999
343,3,9,15,5,2,3,3,1,1,4,60,1,1,2,1,0,0,0,1,0,0,0,0,2,7,481703,0,2002,SR-49,33.087425,-94.80908611
167,3,19,11,41,1,2,3,1,5,2,55,1,1,2,1,0,0,0,1,0,0,0,0,1,3,481704,0,2002,SR-6,29.400722222,-95.17070278
215,3,24,0,15,2,6,4,1,1,2,45,1,1,2,1,0,0,2,1,0,0,0,0,1,1,481705,0,2002,SUNFLOWER,26.326427778000003,-98.04256667
201,3,28,21,49,2,16,5,1,1,4,35,1,1,2,1,0,0,4,1,0,0,0,0,1,5,481706,3280,2002,TELEPHONE,29.700436111,-95.30279444
201,4,9,18,0,3,6,4,1,1,2,45,1,1,2,1,0,0,0,1,0,0,0,0,1,3,481707,0,2002,WALLISVILLE,29.820052778,-94.99908056
201,4,10,15,7,3,16,5,1,2,1,30,1,1,1,1,0,0,0,1,0,0,0,0,1,4,481708,3280,2002,ARIEL,29.683063889,-95.52869444
439,4,11,11,20,3,12,3,2,2,2,60,1,1,2,1,3,3,0,1,0,0,0,0,1,5,481709,2450,2002,SR-199,32.838197222,-97.49201667
441,4,13,11,5,2,14,8,1,5,2,40,1,1,2,1,0,0,0,1,0,0,0,0,1,7,481710,30,2002,FM89,32.39835,-99.75999444
