ST_CASE,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10
10151,0,0,0,0,0,0,0,0,0,0
10152,0,0,0,0,0,0,0,0,0,0
10153,0,0,0,0,0,0,0,0,0,0
10154,0,0,0,0,0,0,0,0,0,0
10155,0,0,8,0,0,0,0,0,0,0
10156,0,0,0,0,0,0,0,0,0,0
10157,0,0,0,0,0,0,0,0,0,0
10158,0,0,0,0,0,0,0,0,0,0
10159,0,0,0,0,0,0,0,0,0,0
10160,0,0,0,0,0,0,0,0,0,0
10161,0,0,0,0,0,0,0,0,0,0
10162,9,9,9,9,9,9,9,9,9,9
10163,0,0,0,0,0,0,0,0,0,0
10164,0,0,0,0,0,0,0,0,0,0
10165,21,21,21,21,21,21,21,21,21,21
10166,0,0,12,0,0,0,22,0,0,0
10167,0,0,0,0,0,0,0,0,0,0
10168,0,0,0,0,0,0,0,0,0,0
10169,0,0,0,0,0,0,0,0,0,0
10170,0,0,19,0,0,0,0,0,0,0
10171,0,0,0,0,0,0,0,0,0,0
10172,0,0,0,0,0,0,0,0,0,0
10173,0,0,0,9,0,12,31,0,21,0
10174,7,3,0,25,16,0,0,17,24,15
10175,0,0,0,0,0,0,0,0,0,0
10176,0,17,0,11,0,0,0,0,0,0
10177,0,0,11,0,16,0,14,0,0,0
10178,15,6,25,24,38,21,15,17,7,17
10179,8,14,8,8,8,8,8,8,8,8
10180,20,14,17,9,4,14,11,14,3,13
10182,24,13,13,23,23,35,22,15,24,13
10183,12,12,12,12,12,12,12,12,12,12
10184,0,0,0,0,0,0,0,0,0,0
10185,0,0,0,0,0,0,0,0,0,0
10186,0,0,0,0,0,0,0,0,0,0
10187,0,0,0,0,0,0,0,0,0,0
10188,11,11,11,11,11,11,11,11,11,11
10189,0,0,33,0,10,12,0,0,10,0
10190,13,0,11,14,6,2,12,23,5,5
10191,20,20,20,20,20,20,20,20,20,20
10192,0,13,0,0,0,8,0,12,0,0
10193,0,0,0,0,0,0,0,0,0,0
10194,4,26,18,0,19,19,9,9,8,11
10195,0,0,0,0,0,0,0,0,0,0
10196,6,0,0,0,0,0,0,0,0,0
10197,0,0,0,0,0,0,0,0,0,0
10198,26,26,26,26,26,26,26,26,26,26
10199,37,21,21,21,30,21,31,22,21,21
10200,0,0,0,0,0,0,0,0,0,0
10201,0,0,0,0,0,0,0,0,0,0
10202,0,23,5,30,16,26,25,18,14,0
10203,0,0,0,0,0,0,0,0,0,0
10204,11,0,0,0,24,0,24,15,0,17
10205,9,9,9,9,9,9,9,9,10,9
10206,10,0,0,0,0,0,8,0,0,0
10207,0,0,0,0,0,0,0,0,0,0
10208,15,15,15,15,15,15,15,15,15,15
10209,0,0,0,0,0,0,0,0,0,0
10210,13,17,17,22,18,13,15,13,6,17
10211,0,0,15,0,24,0,0,0,14,0
10212,0,0,0,0,0,0,0,0,0,0
10213,13,13,13,13,13,13,13,13,13,13
10214,20,20,20,20,20,20,20,20,20,20
10215,0,0,0,0,0,0,0,8,14,0
10216,0,0,10,0,19,0,0,0,0,0
10217,0,21,0,0,0,0,19,0,0,10
10218,9,30,13,0,7,0,0,5,3,9
10219,28,30,37,19,21,18,29,29,38,12
10220,0,0,0,0,0,0,0,0,0,0
10221,20,20,20,20,20,20,20,20,20,20
10222,26,26,26,26,26,26,26,26,26,26
10223,0,0,0,0,0,0,0,0,0,0
10224,0,0,0,17,0,0,0,0,0,0
10225,0,0,0,0,0,2,0,0,0,0
10226,9,9,9,9,9,9,9,9,9,9
10227,19,23,18,8,18,35,15,27,5,17
10228,0,0,0,0,13,0,0,0,20,11
10229,0,0,0,0,0,11,0,0,0,0
10230,0,0,0,0,0,0,0,0,0,0
10231,0,0,0,0,0,0,0,0,0,0
10232,0,0,0,0,0,0,0,0,0,0
10233,0,0,0,0,0,0,0,0,0,0
10234,0,0,0,0,0,0,0,0,0,9
10235,0,0,0,0,0,0,0,0,0,0
10236,0,0,17,0,0,21,0,0,0,17
10237,0,0,5,0,0,0,0,0,0,0
10238,21,9,7,7,7,17,11,15,10,12
10239,0,10,24,5,0,0,0,6,36,0
10240,1,1,1,12,1,1,1,1,1,1
10241,5,0,0,0,0,0,0,0,0,17
10242,0,0,0,0,0,0,0,0,0,0
10243,0,11,0,0,4,0,0,0,0,0
10244,21,22,13,0,3,20,8,18,19,14
10245,0,0,17,19,0,0,0,0,0,36
10246,0,0,0,0,0,0,0,0,0,0
10247,6,6,6,6,6,6,6,6,6,6
10248,18,18,18,18,18,18,18,18,18,18
10249,26,26,26,26,26,26,26,26,26,26
10250,13,13,13,13,13,13,13,13,13,13
10251,0,0,0,0,0,0,0,0,0,0
10252,0,0,17,0,0,0,0,0,0,0
10253,26,25,0,8,7,13,17,9,3,0
10254,0,0,0,0,0,0,0,0,0,0
10255,0,0,0,0,17,0,16,0,0,23
10256,0,0,14,0,0,0,4,27,10,0
10257,33,33,33,33,33,33,33,33,33,33
10258,0,0,0,0,0,0,0,0,0,0
10259,0,0,0,0,0,0,0,0,0,0
10260,5,49,26,0,14,0,6,0,32,0
10261,17,14,19,0,11,19,11,14,20,0
10262,0,0,0,0,0,0,0,0,0,0
10263,0,0,0,0,0,21,6,0,0,0
10264,0,0,0,0,0,0,0,0,0,0
10265,26,26,26,26,26,26,26,26,26,26
10266,22,26,26,27,7,9,29,33,11,17
10267,2,2,2,2,2,2,2,2,2,2
10268,0,0,0,0,0,0,0,0,0,0
10269,21,3,24,31,16,16,30,0,11,25
10270,0,0,0,0,0,0,0,0,0,0
10271,21,21,21,21,21,21,21,21,21,21
10272,0,0,0,0,0,0,0,0,0,0
10273,0,0,0,0,0,0,0,0,0,0
10274,8,8,8,8,8,8,8,8,8,8
10275,22,0,0,7,24,9,18,0,21,0
10276,0,0,0,0,0,0,0,0,0,0
10277,19,19,19,19,19,19,19,19,19,19
10278,0,0,0,7,12,0,0,0,0,15
10279,0,0,0,0,0,0,0,0,0,0
10280,0,29,0,24,14,0,0,0,16,0
10281,14,14,14,14,14,14,14,14,14,14
10282,0,0,0,0,0,0,0,15,14,11
10283,0,0,0,0,0,0,0,0,0,0
10284,0,0,0,0,0,0,0,0,0,0
10285,0,0,0,8,6,0,0,0,0,0
10286,0,10,21,0,16,0,0,0,7,0
10287,0,0,0,0,0,0,0,0,0,0
10288,23,23,23,23,23,23,23,23,23,23
10289,0,10,11,0,0,12,5,10,8,0
10290,0,0,0,0,0,0,0,0,0,0
10291,0,0,0,0,0,0,0,0,0,0
10292,0,0,0,0,0,0,0,0,0,6
10293,0,0,0,0,0,0,0,0,0,0
10294,0,0,4,0,0,0,0,0,0,17
10295,0,0,0,0,0,0,0,0,0,0
10296,0,0,22,11,13,16,0,0,11,25
10297,6,6,6,6,6,6,6,6,6,6
10298,5,0,0,0,0,0,0,0,0,19
10299,0,9,0,0,0,0,0,0,0,0
10300,0,0,0,0,0,0,0,0,0,0
10301,0,0,0,0,0,0,0,0,0,0
10302,0,0,0,0,0,0,0,0,0,0
10303,0,0,0,0,0,0,0,0,0,0
10304,21,21,21,21,21,21,21,21,21,21
10305,0,0,0,0,15,9,0,0,0,3
10306,0,0,0,0,0,0,0,0,0,0
10307,16,16,16,16,16,16,16,16,16,16
10308,11,11,11,11,11,11,11,11,11,11
10309,0,0,0,0,0,0,0,0,0,0
10310,21,28,19,9,12,26,16,38,35,12
10311,17,17,16,14,19,16,9,20,19,3
10312,15,16,16,38,0,0,12,0,22,18
10313,0,0,0,0,0,0,0,0,0,0
10314,0,0,0,0,0,0,0,0,7,0
10315,0,0,0,0,0,0,0,0,0,0
10316,22,22,22,22,22,22,22,22,22,22
10317,25,37,10,19,26,34,19,14,21,38
10318,0,15,18,8,20,8,8,39,7,23
10319,17,17,17,17,17,17,17,17,17,17
10320,23,0,0,17,7,15,14,7,0,0
10321,0,0,0,0,0,0,0,0,0,0
10322,0,0,0,0,0,0,0,0,0,0
10323,0,0,0,0,0,0,0,0,0,0
10324,0,0,0,0,0,0,0,0,0,0
10325,0,0,0,0,0,0,0,0,0,0
10326,0,0,0,0,0,0,0,0,0,0
10327,0,0,0,0,0,0,0,0,0,0
10328,0,0,0,0,0,0,0,0,0,0
10329,0,0,0,0,0,0,0,22,0,0
10330,9,29,12,32,24,21,19,7,24,28
10331,0,0,0,0,0,0,0,0,0,0
10332,0,0,0,0,0,0,0,0,0,0
10333,35,9,8,4,34,35,25,16,12,15
10334,0,0,0,0,14,0,0,0,0,0
10335,17,17,17,17,17,17,17,17,17,17
10336,0,0,0,0,0,0,15,0,0,0
10337,0,0,0,0,0,13,20,0,0,0
10338,39,9,0,19,26,27,28,30,11,0
10339,19,19,19,19,19,19,19,19,19,19
10340,5,5,5,5,5,5,5,5,5,5
10341,0,0,0,0,0,0,0,0,0,0
10342,17,17,17,17,17,17,17,17,17,17
10343,0,0,0,0,0,0,0,0,0,0
10344,0,0,0,0,0,0,0,0,0,0
10345,0,0,0,0,0,0,0,0,0,0
10346,0,0,0,0,14,0,0,0,0,0
10347,22,12,7,0,0,27,14,12,20,17
10348,7,0,0,18,0,0,0,0,0,0
10349,0,0,21,0,0,0,0,20,9,0
10350,0,0,0,0,0,0,0,0,0,0
10351,0,0,0,0,0,0,0,0,0,0
10352,17,17,17,17,17,17,17,17,17,17
10353,0,0,0,0,0,0,0,0,0,0
10354,0,0,0,24,0,0,10,5,0,17
10355,0,0,0,0,12,0,7,0,0,0
10356,0,0,0,0,0,0,0,0,0,0
10357,20,20,20,20,20,20,20,20,20,20
10358,0,0,0,0,0,0,0,0,0,0
10359,27,15,12,2,21,38,16,26,11,30
10360,9,0,9,20,9,27,17,17,16,14
10361,0,0,0,0,0,0,0,0,0,0
10362,0,0,0,0,8,12,0,0,0,0
10363,0,0,6,0,0,0,0,0,0,0
10364,0,0,0,0,0,0,0,0,0,0
10365,14,14,14,14,14,14,14,14,14,14
10366,0,0,0,0,0,0,0,0,0,0
10367,0,17,0,26,19,0,6,19,13,25
10368,8,8,8,8,8,8,8,8,8,8
10369,0,0,0,0,0,0,0,7,14,0
10370,17,17,17,17,17,17,17,17,17,17
10371,0,0,0,0,0,0,0,0,0,13
10372,0,0,0,0,0,0,0,20,13,0
10373,0,0,0,0,0,0,0,0,0,0
10374,0,0,0,0,0,0,0,0,0,0
10375,0,0,0,0,0,0,0,0,0,0
10376,23,23,23,23,23,23,23,23,23,23
10377,20,19,11,0,12,25,15,13,13,9
10378,0,0,0,0,0,0,0,0,0,0
10379,0,0,14,23,30,4,26,16,3,7
10380,7,0,0,19,28,12,0,6,11,0
10381,4,4,47,4,18,4,4,4,13,4
10382,7,0,31,18,0,5,20,0,28,8
10383,5,22,5,18,13,10,13,16,0,27
10384,0,3,22,14,0,11,0,22,15,21
10385,0,0,0,0,0,21,0,11,7,0
10386,12,34,12,12,13,17,21,18,4,19
10387,0,0,0,0,0,0,0,0,0,0
10388,0,0,0,0,0,6,0,0,15,0
10389,0,0,0,0,7,0,0,0,0,0
10390,18,20,32,9,0,20,21,22,52,5
10391,0,0,0,0,0,0,0,24,0,0
10392,0,0,0,0,0,0,0,0,0,0
10393,0,0,18,0,0,0,0,0,0,0
10394,4,6,20,12,0,14,15,0,6,26
10395,0,0,14,0,0,26,14,0,0,0
10396,0,0,8,0,16,0,0,0,0,0
10397,0,0,0,0,13,0,0,0,0,0
10398,20,0,0,0,0,0,27,0,0,0
10399,14,14,14,14,14,14,14,14,14,14
10400,0,0,0,0,0,0,0,0,0,0
10401,0,0,0,0,0,0,0,0,0,0
10402,0,22,0,32,12,21,21,18,0,0
10403,29,28,5,19,15,5,16,15,13,15
10404,0,23,25,8,7,0,21,15,0,0
10405,0,0,0,0,0,4,0,0,0,0
10406,0,0,0,0,0,16,0,0,0,0
10407,0,0,0,0,0,0,0,0,0,0
10408,0,0,17,0,10,0,0,0,0,0
10409,0,0,0,13,25,0,25,7,0,5
10410,14,14,14,14,14,14,14,14,14,14
10411,18,18,18,18,18,18,18,18,18,18
10412,0,0,0,0,0,0,0,0,0,0
10413,17,17,17,17,17,17,17,17,17,17
10414,0,0,0,0,0,0,0,0,0,0
10415,12,0,0,0,0,0,25,0,11,0
10416,0,0,4,0,0,0,0,0,0,0
10417,0,0,0,0,0,0,0,0,0,0
10418,23,18,0,15,32,22,8,18,19,12
10419,0,23,8,10,15,0,19,8,25,0
10420,4,4,4,4,4,4,4,4,4,4
10421,0,0,0,0,35,0,0,0,11,13
10422,0,0,0,0,0,0,0,0,0,0
10423,0,10,0,0,0,0,0,0,0,0
10424,25,25,25,25,25,25,25,25,25,25
10425,12,0,14,0,0,0,18,0,24,14
10426,0,14,0,0,0,0,0,0,0,0
10427,0,0,0,7,0,0,0,0,0,0
10428,11,17,0,16,0,27,17,0,0,0
10429,11,11,11,11,11,11,11,11,11,11
10430,0,0,0,0,0,0,0,0,0,0
10431,0,0,0,0,0,0,0,0,0,8
10432,0,0,0,0,0,0,0,0,0,0
10433,15,25,15,16,14,15,18,24,32,0
10434,15,8,0,16,20,0,8,9,34,8
10435,22,22,22,22,22,22,22,22,22,22
10436,12,12,8,16,8,3,20,16,22,13
10437,11,0,9,23,0,0,0,0,9,9
10438,12,11,25,19,9,11,17,0,28,19
10439,18,18,18,18,18,18,18,18,18,18
10440,29,0,0,0,0,0,0,0,0,0
10441,0,0,0,0,0,0,0,0,0,0
10442,0,0,0,0,0,0,0,0,0,0
10443,0,0,0,0,0,0,0,0,0,0
10444,0,5,37,0,8,0,0,0,10,0
10445,0,0,0,0,0,0,0,0,0,0
10446,0,0,0,0,0,0,0,0,0,0
10447,14,14,14,14,14,14,14,14,14,14
10448,0,0,0,0,0,0,9,0,0,0
10449,19,37,11,16,15,17,19,39,0,26
10450,20,32,32,18,21,27,19,34,23,9
10451,0,0,0,0,0,0,0,0,0,0
10452,5,5,5,5,5,5,5,5,5,5
10453,17,17,17,17,17,17,17,17,17,17
10454,0,0,0,0,0,0,0,0,0,0
10455,14,19,12,14,22,20,26,22,19,22
10456,17,21,17,30,6,13,9,3,9,5
10457,0,0,3,0,0,6,0,0,0,0
10458,0,0,0,12,0,0,0,0,0,0
10459,0,0,0,0,0,0,0,0,22,0
10460,8,0,0,0,0,5,0,6,0,17
10461,19,6,0,0,0,0,0,0,0,0
10462,25,25,25,25,25,25,25,25,25,25
10463,0,0,0,0,0,0,0,0,0,0
10464,0,0,0,9,0,0,0,0,0,0
10465,33,21,21,21,21,21,21,28,21,21
10466,0,0,20,0,26,0,0,0,24,0
10467,0,0,0,0,0,0,0,0,0,0
10468,0,24,12,7,0,7,0,18,0,11
10469,3,0,0,0,26,25,0,0,0,17
10470,0,0,0,0,0,0,0,0,0,0
10471,13,15,25,19,27,28,31,23,14,16
10472,0,21,24,0,0,0,8,15,0,0
10473,0,0,0,0,0,0,0,0,0,9
10474,14,14,14,14,14,14,14,14,14,14
10475,0,0,0,0,0,0,0,0,0,0
10476,41,26,60,15,9,32,20,36,13,40
10477,0,0,0,11,0,0,0,0,0,0
10478,0,0,0,0,19,0,0,0,0,0
10479,0,0,0,0,0,0,0,0,0,0
10480,0,0,0,0,0,3,0,0,0,0
10481,0,0,0,0,0,0,0,0,0,0
10482,0,0,0,0,4,0,0,0,0,0
10483,0,20,4,0,0,0,16,25,0,0
10484,0,0,0,0,0,0,0,0,0,0
10485,22,22,22,22,22,22,22,22,22,22
10486,0,0,9,0,0,0,12,0,0,6
10487,0,16,0,0,2,12,0,0,0,0
10488,0,0,0,0,0,0,0,0,0,0
10489,0,0,0,0,0,0,0,0,0,0
10490,12,22,7,9,7,10,18,23,11,12
10491,15,9,8,26,16,13,16,6,24,7
10492,22,23,15,11,24,19,27,21,26,19
10493,0,0,0,0,0,0,0,0,0,0
10494,4,15,16,19,23,12,8,9,5,24
10495,0,0,0,0,0,0,0,0,0,0
10496,0,0,0,0,0,0,0,0,0,0
10497,0,0,0,0,3,0,0,0,0,0
10498,0,12,0,0,0,0,0,0,0,0
10499,0,0,0,0,0,0,0,0,0,0
10500,0,0,0,0,0,0,0,0,0,0
10501,0,0,0,0,0,0,0,0,0,0
10502,0,0,0,0,0,0,0,0,0,0
10503,22,0,0,0,0,0,0,0,0,0
10504,0,0,15,0,0,12,27,16,12,13
10505,0,10,28,19,26,13,12,22,7,5
10506,0,0,0,0,0,0,0,0,0,0
10507,15,15,15,15,15,15,15,15,15,15
10508,0,18,0,0,0,0,19,0,0,0
10509,0,0,0,0,0,0,0,0,0,0
10510,14,14,14,14,14,14,14,14,14,14
10511,5,5,5,5,5,5,5,5,5,5
10512,35,35,35,35,35,35,35,35,35,35
10513,7,7,7,7,7,7,7,7,7,7
10514,0,0,0,0,0,0,0,16,0,11
10515,0,10,0,16,19,0,0,0,8,12
10516,0,0,0,0,0,0,0,0,0,0
10517,0,0,0,0,0,0,0,0,0,0
10518,18,24,42,25,22,24,7,25,20,15
10519,0,0,0,7,0,0,0,0,0,0
10520,13,22,20,22,23,27,19,20,18,11
10521,14,0,0,0,0,0,0,0,0,0
10522,12,12,12,12,12,12,12,12,12,12
10523,0,12,0,0,0,0,0,0,0,0
10525,0,0,19,5,0,0,0,12,9,10
10526,0,0,0,8,26,0,0,0,0,0
10527,0,9,8,0,0,0,0,11,0,0
10528,0,0,7,0,10,0,0,7,0,0
10529,10,0,4,0,14,15,0,0,7,11
10530,0,0,0,0,0,0,5,0,0,0
10531,30,30,30,30,30,30,30,30,30,30
10532,0,0,19,0,0,0,0,0,0,0
10533,35,18,23,16,24,26,36,17,24,6
10534,25,13,17,13,22,13,13,26,13,13
10535,0,0,0,0,0,0,0,0,0,0
10536,11,0,4,0,0,0,0,0,0,0
10537,17,17,17,17,17,17,17,17,17,17
10538,0,0,0,0,0,0,0,0,0,0
10539,0,0,0,0,0,0,0,0,0,0
10540,0,17,20,15,7,7,0,0,0,19
10541,14,0,0,13,27,0,31,7,0,0
10542,11,11,11,11,11,11,11,11,11,11
10543,19,0,0,0,0,0,0,0,0,0
10544,0,0,0,0,0,0,0,0,0,0
10545,0,0,0,0,0,0,0,0,0,0
10546,0,0,0,0,0,0,0,0,0,0
10547,19,19,19,19,19,19,19,19,19,19
10548,0,0,0,0,0,0,0,0,0,0
10549,28,28,28,28,28,28,28,28,28,28
10550,27,5,19,7,27,12,27,16,25,9
10551,0,0,0,0,0,0,0,0,0,0
10552,0,0,16,0,0,0,0,0,0,0
10553,0,0,0,27,0,0,0,0,0,0
10554,0,0,0,14,0,0,0,0,17,0
10555,0,0,0,0,0,0,0,0,0,0
10556,0,0,0,0,0,0,0,0,0,0
10557,0,0,0,0,0,0,0,0,0,0
10558,0,0,0,27,0,0,0,0,0,0
10559,25,25,25,25,25,25,25,25,25,25
10561,0,0,0,13,0,0,9,0,0,0
10562,0,3,0,0,6,0,0,0,0,0
10563,0,0,0,0,0,0,0,0,0,0
10564,0,0,0,0,0,0,0,0,0,0
10565,0,0,0,0,0,0,0,0,0,0
10566,0,0,0,0,0,0,0,0,0,0
10567,0,0,17,0,0,14,0,0,4,0
10568,0,38,28,0,37,31,23,0,33,0
10569,0,0,0,0,0,0,0,0,0,0
10570,0,0,14,0,0,0,0,0,5,17
10571,11,11,11,11,11,11,11,11,11,11
10572,0,16,0,13,0,0,0,0,0,0
10573,4,0,0,0,0,0,0,0,0,0
10574,0,0,0,0,0,0,0,0,0,0
10575,0,0,0,0,0,0,0,0,0,0
10576,0,0,0,0,0,0,0,1,0,0
10577,30,26,15,32,28,25,24,36,8,36
10578,17,17,17,17,17,17,17,17,17,17
10579,0,0,0,0,0,0,5,0,0,0
10580,27,27,27,27,27,27,27,27,27,27
10581,16,18,25,19,4,15,4,29,8,28
10582,0,0,0,0,0,0,0,0,6,0
10583,0,0,0,0,0,0,0,0,0,0
10584,0,16,0,5,0,0,11,18,16,0
10585,0,0,0,0,0,0,0,0,0,0
10586,17,30,0,0,24,14,0,12,0,17
10587,0,0,0,0,0,0,0,0,0,0
10588,4,4,4,4,4,4,4,4,4,4
10589,0,0,0,0,0,0,13,0,0,0
10590,17,0,0,0,0,0,0,0,0,0
10591,0,0,0,0,0,0,0,0,0,0
10592,0,0,0,0,0,7,0,0,0,0
10593,0,0,4,12,4,0,23,0,0,11
10594,19,0,0,3,16,0,0,0,0,0
10595,4,4,4,4,4,4,4,4,4,4
10596,0,0,0,0,0,0,0,0,0,0
10597,0,15,23,25,14,0,13,15,0,12
10598,15,15,15,15,15,15,15,15,15,15
10599,28,28,28,28,28,28,28,28,28,28
10600,3,3,3,3,3,3,3,3,3,3
10601,47,47,47,47,47,47,47,47,47,47
10602,0,15,29,0,11,0,20,0,0,0
10603,0,0,0,0,0,0,0,13,0,0
10604,0,0,0,0,0,15,0,0,0,0
10605,0,0,0,0,0,0,0,0,0,0
10606,0,0,0,0,0,0,0,0,0,0
10607,0,0,0,0,0,0,0,0,0,0
10608,25,25,25,25,25,25,25,25,25,25
