STATE,ST_CASE,EVENTNUM,VEH_NO,VEVENTNUM,VNUMBER1,AOI1,SOE,VNUMBER2,AOI2
12,120738,4,1,4,1,12,12,2,12
12,120738,5,1,5,1,55,63,5555,55
12,120738,4,2,1,1,12,12,2,12
12,120739,1,1,1,1,12,8,9999,77
12,120740,1,1,1,1,9,8,9999,77
12,120742,1,1,1,1,12,8,9999,77
12,120743,1,1,1,1,55,63,5555,55
12,120743,2,1,2,1,11,42,9999,77
12,120743,3,1,3,1,0,2,9999,77
12,120744,1,1,1,1,55,64,5555,55
12,120744,2,1,2,1,12,12,2,12
12,120744,2,2,1,1,12,12,2,12
12,120745,1,1,1,1,12,12,2,6
12,120745,1,2,1,1,12,12,2,6
12,120745,2,2,2,2,55,68,5555,55
12,120745,3,2,3,2,12,12,3,12
12,120745,4,2,4,2,1,12,4,12
12,120745,5,2,5,2,12,12,4,6
12,120745,3,3,1,2,12,12,3,12
12,120745,4,4,1,2,1,12,4,12
12,120745,5,4,2,2,12,12,4,6
12,120746,1,1,1,1,3,12,2,5
12,120746,1,2,1,1,3,12,2,5
12,120747,1,1,1,1,12,9,9999,77
12,120748,1,1,1,2,12,12,1,11
12,120748,1,2,1,2,12,12,1,11
12,120749,1,1,1,1,12,8,9999,77
12,120750,1,1,1,1,12,8,9999,77
12,120751,1,1,1,1,12,15,9999,77
12,120753,1,1,1,2,12,12,1,81
12,120753,1,2,1,2,12,12,1,81
12,120754,1,1,1,1,55,63,5555,55
12,120754,2,1,2,1,0,1,9999,77
12,120755,1,1,1,2,12,12,1,5
12,120755,1,2,1,2,12,12,1,5
12,120755,2,2,2,3,12,12,2,98
12,120755,2,3,1,3,12,12,2,98
12,120756,1,1,1,1,0,1,9999,77
12,120756,2,1,2,1,55,68,5555,55
12,120756,3,1,3,1,98,12,2,12
12,120756,3,2,1,1,98,12,2,12
12,120757,1,1,1,1,1,9,9999,77
12,120758,1,1,1,1,5,12,2,12
12,120758,1,2,1,1,5,12,2,12
12,120759,1,1,1,1,12,8,9999,77
12,120760,1,1,1,1,55,64,5555,55
12,120760,2,1,2,1,12,33,9999,77
12,120761,1,1,1,1,55,68,5555,55
12,120761,2,1,2,1,12,12,2,12
12,120761,3,1,3,1,6,12,3,7
12,120761,2,2,1,1,12,12,2,12
12,120761,4,2,2,2,55,63,5555,55
12,120761,5,2,3,2,0,1,9999,77
12,120761,3,3,1,1,6,12,3,7
12,120762,1,1,1,1,55,63,5555,55
12,120762,2,1,2,1,3,14,2,9
12,120762,3,1,3,1,98,38,9999,77
12,120762,4,1,4,1,0,1,9999,77
12,120762,2,2,1,1,3,14,2,9
12,120763,1,1,1,1,12,8,9999,77
12,120764,1,1,1,1,55,63,5555,55
12,120764,2,1,2,1,9,42,9999,77
12,120764,3,1,3,1,98,19,9999,77
12,120765,1,1,1,1,12,12,2,1
12,120765,2,1,2,1,55,63,5555,55
12,120765,3,1,3,1,0,1,9999,77
12,120765,1,2,1,1,12,12,2,1
12,120766,1,1,1,1,55,63,5555,55
12,120766,2,1,2,1,12,42,9999,77
12,120766,3,1,3,1,9,42,9999,77
12,120766,4,1,4,1,81,42,9999,77
12,120767,1,1,1,1,55,64,5555,55
12,120767,2,1,2,1,12,32,9999,77
12,120767,3,1,3,1,12,30,9999,77
12,120767,4,1,4,1,12,42,9999,77
12,120767,5,1,5,1,81,30,9999,77
12,120767,6,1,6,1,0,1,9999,77
12,120768,1,1,1,1,12,8,9999,77
12,120769,1,1,1,1,55,64,5555,55
12,120769,2,1,2,1,3,20,9999,77
12,120769,3,1,3,1,0,1,9999,77
12,120770,1,1,1,1,55,64,5555,55
12,120770,2,1,2,1,9,25,9999,77
12,120770,3,1,3,1,98,30,9999,77
12,120771,1,1,1,1,9,12,2,12
12,120771,2,1,2,1,55,63,5555,55
12,120771,5,1,3,1,98,34,9999,77
12,120771,1,2,1,1,9,12,2,12
12,120771,3,2,2,2,55,64,5555,55
12,120771,4,2,3,2,55,65,5555,55
12,120771,6,2,4,2,98,34,9999,77
12,120772,1,1,1,1,99,8,9999,77
12,120772,2,2,1,2,99,8,9999,77
12,120772,3,3,1,3,14,8,9999,77
12,120773,1,1,1,1,55,63,5555,55
12,120773,2,1,2,1,12,12,2,9
12,120773,2,2,1,1,12,12,2,9
12,120773,3,2,2,2,55,63,5555,55
12,120773,4,2,3,2,98,30,9999,77
12,120773,5,2,4,2,0,1,9999,77
12,120774,1,1,1,1,55,63,5555,55
12,120774,2,1,2,1,3,38,9999,77
12,120774,3,1,3,1,12,30,9999,77
12,120775,1,1,1,1,55,65,5555,55
12,120775,2,1,2,1,12,12,2,12
12,120775,2,2,1,1,12,12,2,12
12,120776,1,1,1,2,12,12,1,9
12,120776,1,2,1,2,12,12,1,9
12,120777,1,1,1,1,12,18,9999,77
12,120777,2,1,2,1,12,8,9999,77
12,120777,3,1,3,1,12,8,9999,77
12,120778,1,1,1,1,12,12,2,6
12,120778,2,1,2,1,0,51,9999,77
12,120778,1,2,1,1,12,12,2,6
12,120778,3,2,2,2,55,65,5555,55
12,120778,4,2,3,2,55,64,5555,55
12,120778,5,2,4,2,12,42,9999,77
12,120779,1,1,1,1,12,12,2,6
12,120779,1,2,1,1,12,12,2,6
12,120780,1,1,1,1,12,12,2,6
12,120780,1,2,1,1,12,12,2,6
12,120781,1,1,1,1,12,12,2,9
12,120781,2,1,2,1,12,12,3,6
12,120781,3,1,3,1,12,12,4,9
12,120781,4,1,4,1,55,63,5555,55
12,120781,5,1,5,1,3,25,9999,77
12,120781,6,1,6,1,6,25,9999,77
12,120781,1,2,1,1,12,12,2,9
12,120781,2,3,1,1,12,12,3,6
12,120781,3,4,1,1,12,12,4,9
12,120782,1,1,1,1,55,63,5555,55
12,120782,2,1,2,1,13,18,9999,77
12,120782,3,1,3,1,55,69,5555,55
12,120782,4,1,4,1,55,64,5555,55
12,120782,5,1,5,1,12,25,9999,77
12,120782,6,1,6,1,12,24,9999,77
12,120783,1,1,1,1,55,64,5555,55
12,120783,2,1,2,1,12,59,9999,77
12,120783,3,1,3,1,12,59,9999,77
12,120783,4,1,4,1,55,69,5555,55
12,120783,5,1,5,1,98,31,9999,77
12,120784,1,1,1,1,12,12,2,6
12,120784,1,2,1,1,12,12,2,6
12,120785,1,1,1,1,55,64,5555,55
12,120785,2,1,2,1,61,18,9999,77
12,120785,3,1,3,1,55,69,5555,55
12,120785,4,1,4,1,55,64,5555,55
12,120785,5,1,5,1,12,18,9999,77
12,120785,6,1,6,1,3,43,9999,77
12,120786,1,1,1,1,7,12,2,1
12,120786,2,1,2,3,1,12,1,11
12,120786,3,1,3,1,1,12,4,9
12,120786,4,1,4,1,55,63,5555,55
12,120786,5,1,5,1,0,1,9999,77
12,120786,1,2,1,1,7,12,2,1
12,120786,2,3,1,3,1,12,1,11
12,120786,3,4,1,1,1,12,4,9
12,120787,1,1,1,1,12,12,2,9
12,120787,1,2,1,1,12,12,2,9
12,120788,1,1,1,1,12,8,9999,77
12,120789,1,1,1,1,12,8,9999,77
12,120790,1,1,1,1,55,63,5555,55
12,120790,2,1,2,1,12,32,9999,77
12,120790,3,1,3,1,55,67,5555,55
12,120790,4,1,4,1,12,42,9999,77
12,120790,5,1,5,1,0,1,9999,77
12,120791,1,1,1,1,55,79,9999,77
12,120791,2,1,2,1,12,8,9999,77
12,120793,1,1,1,1,9,12,2,12
12,120793,2,1,2,1,55,63,5555,55
12,120793,3,1,3,1,0,1,9999,77
12,120793,4,1,4,1,3,39,9999,77
12,120793,1,2,1,1,9,12,2,12
12,120794,1,1,1,1,55,63,5555,55
12,120794,2,1,2,1,55,68,5555,55
12,120794,3,1,3,1,12,12,2,6
12,120794,4,1,4,1,3,12,2,6
12,120794,3,2,1,1,12,12,2,6
12,120794,4,2,2,1,3,12,2,6
12,120794,5,2,3,2,55,64,5555,55
12,120794,6,2,4,2,12,38,9999,77
12,120795,1,1,1,1,12,12,2,9
12,120795,1,2,1,1,12,12,2,9
12,120796,1,1,1,1,55,64,5555,55
12,120796,2,1,2,1,12,42,9999,77
12,120796,3,1,3,1,12,38,9999,77
12,120797,1,1,1,1,3,9,9999,77
12,120797,2,1,2,1,55,68,5555,55
12,120797,3,1,3,1,55,64,5555,55
12,120797,4,1,4,1,3,42,9999,77
12,120798,1,1,1,2,12,12,1,3
12,120798,2,1,2,1,55,63,5555,55
12,120798,3,1,3,1,12,38,9999,77
12,120798,1,2,1,2,12,12,1,3
12,120798,4,2,2,2,55,63,5555,55
12,120798,5,2,3,2,12,38,9999,77
12,120799,1,1,1,2,12,12,1,6
12,120799,2,1,2,1,12,8,9999,77
12,120799,3,1,3,1,12,8,9999,77
12,120799,1,2,1,2,12,12,1,6
12,120800,1,1,1,1,55,63,5555,55
12,120800,2,1,2,1,12,42,9999,77
12,120801,1,1,1,1,3,10,9999,77
12,120801,2,1,2,1,0,1,9999,77
12,120802,1,1,1,1,55,63,5555,55
12,120802,2,1,2,1,55,69,5555,55
12,120802,3,1,3,1,0,1,9999,77
12,120802,4,1,4,1,55,64,5555,55
12,120802,5,1,5,1,12,42,9999,77
12,120803,1,1,1,1,5,12,2,12
12,120803,1,2,1,1,5,12,2,12
12,120804,1,1,1,1,12,12,2,6
12,120804,1,2,1,1,12,12,2,6
12,120806,1,1,1,1,55,64,5555,55
12,120806,2,1,2,1,12,33,9999,77
12,120806,3,1,3,1,12,42,9999,77
12,120807,1,1,1,1,55,68,5555,55
12,120807,2,1,2,1,12,12,2,12
12,120807,3,1,3,1,55,64,5555,55
12,120807,4,1,4,1,0,2,9999,77
12,120807,2,2,1,1,12,12,2,12
12,120807,5,2,2,2,55,68,5555,55
12,120807,6,2,3,2,55,64,5555,55
12,120807,7,2,4,2,12,24,9999,77
12,120808,1,1,1,1,55,64,5555,55
12,120808,2,1,2,1,9,33,9999,77
12,120808,3,1,3,1,9,24,9999,77
12,120808,4,1,4,1,12,33,9999,77
12,120808,5,1,5,1,98,42,9999,77
12,120809,1,1,1,1,55,63,5555,55
12,120809,2,1,2,1,12,30,9999,77
12,120809,3,1,3,1,98,59,9999,77
12,120809,4,1,4,1,81,19,9999,77
12,120810,2,1,1,3,12,12,1,6
12,120810,4,1,2,2,12,12,1,6
12,120810,1,2,1,2,12,12,3,6
12,120810,4,2,2,2,12,12,1,6
12,120810,1,3,1,2,12,12,3,6
12,120810,2,3,2,3,12,12,1,6
12,120810,3,3,3,3,12,12,4,5
12,120810,3,4,1,3,12,12,4,5
12,120811,1,1,1,1,55,63,5555,55
12,120811,2,1,2,1,12,9,9999,77
12,120812,1,1,1,1,12,12,2,11
12,120812,2,1,2,1,0,1,9999,77
12,120812,1,2,1,1,12,12,2,11
12,120813,1,1,1,2,12,12,1,3
12,120813,2,1,2,1,6,12,2,9
12,120813,3,1,3,1,55,64,5555,55
12,120813,4,1,4,1,6,18,9999,77
12,120813,5,1,5,1,6,38,9999,77
12,120813,1,2,1,2,12,12,1,3
12,120813,2,2,2,1,6,12,2,9
12,120814,1,1,1,1,55,63,5555,55
12,120814,2,1,2,1,98,33,9999,77
12,120814,3,1,3,1,0,3,9999,77
12,120815,1,1,1,1,12,12,2,6
12,120815,4,1,2,1,99,12,3,6
12,120815,5,1,3,1,55,63,5555,55
12,120815,6,1,4,1,99,30,9999,77
12,120815,7,1,5,1,55,69,5555,55
12,120815,8,1,6,1,99,12,6,4
12,120815,1,2,1,1,12,12,2,6
12,120815,2,2,2,2,12,12,4,4
12,120815,4,3,1,1,99,12,3,6
12,120815,2,4,1,2,12,12,4,4
12,120815,3,4,2,4,99,12,5,5
12,120815,3,5,1,4,99,12,5,5
12,120815,8,6,1,1,99,12,6,4
12,120815,9,6,2,6,99,12,7,99
12,120815,10,6,3,6,99,12,8,1
12,120815,11,6,4,6,99,12,11,7
12,120815,12,6,5,6,19,8,9999,77
12,120815,13,6,6,6,19,54,9,13
12,120815,14,6,7,6,19,14,10,9
12,120815,15,6,8,6,55,63,5555,55
12,120815,16,6,9,6,99,30,9999,77
12,120815,9,7,1,6,99,12,7,99
12,120815,10,8,1,6,99,12,8,1
12,120815,13,9,1,6,19,54,9,13
12,120815,14,10,1,6,19,14,10,9
12,120815,11,11,1,6,99,12,11,7
12,120816,1,1,1,1,55,63,5555,55
12,120816,2,1,2,1,81,42,9999,77
12,120816,3,1,3,1,81,42,9999,77
12,120817,1,1,1,1,55,63,5555,55
12,120817,2,1,2,1,12,53,9999,77
12,120817,3,1,3,1,0,1,9999,77
12,120817,4,1,4,1,13,42,9999,77
12,120817,5,1,5,1,12,14,2,6
12,120817,6,1,6,1,98,14,3,1
12,120817,7,1,7,1,18,14,4,13
12,120817,5,2,1,1,12,14,2,6
12,120817,6,3,1,1,98,14,3,1
12,120817,7,4,1,1,18,14,4,13
12,120818,1,1,1,1,55,79,9999,77
12,120818,2,1,2,1,98,59,9999,77
12,120819,1,1,1,1,55,63,5555,55
12,120819,2,1,2,1,1,33,9999,77
12,120819,3,1,3,1,3,30,9999,77
12,120820,1,1,1,1,55,71,9999,77
12,120820,2,1,2,1,99,24,9999,77
12,120820,3,1,3,1,0,3,9999,77
12,120821,1,1,1,1,11,12,2,4
12,120821,2,1,2,1,55,63,5555,55
12,120821,3,1,3,1,99,59,9999,77
12,120821,4,1,4,1,99,42,9999,77
12,120821,8,1,5,1,18,54,3,12
12,120821,1,2,1,1,11,12,2,4
12,120821,5,2,2,2,0,1,9999,77
12,120821,6,2,3,2,55,63,5555,55
12,120821,7,2,4,2,0,2,9999,77
12,120821,8,3,1,1,18,54,3,12
12,120822,1,1,1,1,55,63,5555,55
12,120822,2,1,2,1,12,59,9999,77
12,120823,1,1,1,1,7,12,2,5
12,120823,2,1,2,1,55,63,5555,55
12,120823,3,1,3,1,0,1,9999,77
12,120823,1,2,1,1,7,12,2,5
12,120824,1,1,1,1,55,68,5555,55
12,120824,2,1,2,1,55,64,5555,55
12,120824,3,1,3,1,12,42,9999,77
12,120824,4,1,4,1,3,42,9999,77
12,120825,1,1,1,2,12,12,1,9
12,120825,1,2,1,2,12,12,1,9
12,120825,2,2,2,2,55,64,5555,55
12,120825,3,2,3,2,12,43,9999,77
12,120825,4,2,4,2,12,42,9999,77
12,120826,1,1,1,1,1,12,2,12
12,120826,1,2,1,1,1,12,2,12
12,120826,2,2,2,2,55,63,5555,55
12,120826,3,2,3,2,98,34,9999,77
12,120827,1,1,1,1,12,12,2,12
12,120827,1,2,1,1,12,12,2,12
12,120828,1,1,1,1,1,8,9999,77
12,120828,2,2,1,2,12,8,9999,77
12,120829,1,1,1,1,12,9,9999,77
12,120829,2,2,1,2,9,9,9999,77
12,120830,1,1,1,1,55,64,5555,55
12,120830,2,1,2,1,12,43,9999,77
12,120831,1,1,1,1,55,63,5555,55
12,120831,2,1,2,1,9,42,9999,77
12,120832,1,1,1,1,55,64,5555,55
12,120832,2,1,2,1,12,53,9999,77
12,120832,3,1,3,1,12,38,9999,77
12,120832,4,1,4,1,12,42,9999,77
12,120833,1,1,1,1,55,64,5555,55
12,120833,2,1,2,1,55,65,5555,55
12,120833,3,1,3,1,0,1,9999,77
12,120833,5,1,4,1,98,12,2,98
12,120833,4,2,1,2,0,1,9999,77
12,120833,5,2,2,1,98,12,2,98
12,120834,1,1,1,1,55,63,5555,55
12,120834,2,1,2,1,12,42,9999,77
12,120834,3,1,3,1,98,42,9999,77
12,120834,4,1,4,1,81,42,9999,77
12,120834,5,1,5,1,0,1,9999,77
12,120834,6,1,6,1,6,42,9999,77
12,120835,1,1,1,1,55,63,5555,55
12,120835,2,1,2,1,55,69,5555,55
12,120835,3,1,3,1,55,64,5555,55
12,120835,4,1,4,1,12,24,9999,77
12,120835,5,1,5,1,83,24,9999,77
12,120835,6,1,6,1,0,1,9999,77
12,120836,1,1,1,1,98,8,9999,77
12,120837,1,1,1,1,12,12,2,6
12,120837,1,2,1,1,12,12,2,6
12,120838,1,1,1,1,12,12,2,9
12,120838,1,2,1,1,12,12,2,9
12,120839,1,1,1,1,10,8,9999,77
12,120840,1,1,1,1,12,8,9999,77
12,120841,1,1,1,1,55,64,5555,55
12,120841,2,1,2,1,12,59,9999,77
12,120841,3,1,3,1,12,30,9999,77
12,120841,4,1,4,1,55,65,5555,55
12,120841,5,1,5,1,12,12,2,12
12,120841,5,2,1,1,12,12,2,12
12,120842,1,1,1,2,12,12,1,6
12,120842,1,2,1,2,12,12,1,6
12,120842,2,2,2,2,0,1,9999,77
12,120843,1,1,1,1,55,64,5555,55
12,120843,2,1,2,1,9,34,9999,77
12,120843,3,1,3,1,0,1,9999,77
12,120843,4,1,4,1,98,42,9999,77
12,120844,1,1,1,1,55,64,5555,55
12,120844,2,1,2,1,12,59,9999,77
12,120844,3,1,3,1,12,42,9999,77
12,120845,1,1,1,2,12,12,1,4
12,120845,1,2,1,2,12,12,1,4
12,120845,2,2,2,2,0,2,9999,77
12,120846,1,1,1,1,1,12,2,12
12,120846,1,2,1,1,1,12,2,12
12,120847,1,1,1,1,12,12,2,9
12,120847,2,1,2,1,12,12,3,12
12,120847,1,2,1,1,12,12,2,9
12,120847,2,3,1,1,12,12,3,12
12,120848,1,1,1,1,12,9,9999,77
12,120849,1,1,1,1,12,8,9999,77
12,120850,1,1,1,1,55,68,5555,55
12,120850,2,1,2,1,12,12,2,12
12,120850,2,2,1,1,12,12,2,12
12,120851,1,1,1,1,14,8,9999,77
12,120852,1,1,1,1,12,8,9999,77
12,120852,2,2,1,2,98,8,9999,77
12,120853,1,1,1,1,12,12,2,12
12,120853,2,1,2,1,55,63,5555,55
12,120853,3,1,3,1,12,43,9999,77
12,120853,1,2,1,1,12,12,2,12
12,120854,1,1,1,1,55,68,5555,55
12,120854,2,1,2,1,12,12,2,12
12,120854,3,1,3,1,55,64,5555,55
12,120854,4,1,4,1,0,1,9999,77
12,120854,5,1,5,1,98,30,9999,77
12,120854,6,1,6,1,0,2,9999,77
12,120854,2,2,1,1,12,12,2,12
12,120855,1,1,1,1,12,8,9999,77
12,120856,1,1,1,1,12,12,2,12
12,120856,1,2,1,1,12,12,2,12
12,120856,2,2,2,2,12,12,3,9
12,120856,2,3,1,2,12,12,3,9
12,120857,1,1,1,1,12,8,9999,77
12,120858,1,1,1,1,12,8,9999,77
12,120859,1,1,1,1,55,63,5555,55
12,120859,2,1,2,1,12,8,9999,77
12,120860,1,1,1,1,55,68,5555,55
12,120860,2,1,2,1,12,12,2,12
12,120860,2,2,1,1,12,12,2,12
12,120861,1,1,1,1,55,63,5555,55
12,120861,2,1,2,1,12,34,9999,77
12,120861,3,1,3,1,98,42,9999,77
12,120861,4,1,4,1,55,67,5555,55
12,120862,1,1,1,1,12,12,2,6
12,120862,1,2,1,1,12,12,2,6
12,120862,2,2,2,2,12,12,3,6
12,120862,2,3,1,2,12,12,3,6
12,120863,1,1,1,1,12,8,9999,77
12,120864,1,1,1,2,12,12,1,12
12,120864,1,2,1,2,12,12,1,12
12,120865,1,1,1,1,12,8,9999,77
12,120866,1,1,1,2,12,12,1,4
12,120866,1,2,1,2,12,12,1,4
12,120867,1,1,1,1,55,79,9999,77
12,120867,2,1,2,1,12,35,9999,77
12,120867,3,1,3,1,0,2,9999,77
12,120868,1,1,1,1,12,8,9999,77
12,120869,2,1,1,2,13,12,1,83
12,120869,1,2,1,2,0,1,9999,77
12,120869,2,2,2,2,13,12,1,83
12,120870,1,1,1,1,12,9,9999,77
12,120871,2,1,1,2,12,12,1,7
12,120871,1,2,1,2,0,1,9999,77
12,120871,2,2,2,2,12,12,1,7
12,120872,1,1,1,1,12,12,2,6
12,120872,1,2,1,1,12,12,2,6
12,120873,1,1,1,1,12,8,9999,77
12,120873,2,1,2,1,12,12,2,98
12,120873,2,2,1,1,12,12,2,98
12,120874,1,1,1,1,55,63,5555,55
12,120874,2,1,2,1,99,59,9999,77
12,120874,3,1,3,1,99,59,9999,77
12,120874,4,1,4,1,0,1,9999,77
12,120874,5,1,5,1,99,38,9999,77
12,120874,6,1,6,1,99,42,9999,77
12,120874,7,1,7,1,99,42,9999,77
12,120875,1,1,1,1,55,63,5555,55
12,120875,2,1,2,1,12,8,9999,77
12,120876,1,1,1,1,12,8,9999,77
12,120876,2,1,2,1,12,15,9999,77
12,120877,1,1,1,1,12,8,9999,77
12,120878,1,1,1,1,12,12,2,6
12,120878,1,2,1,1,12,12,2,6
12,120879,1,1,1,1,55,63,5555,55
12,120879,2,1,2,1,3,24,9999,77
12,120879,3,1,3,1,12,31,9999,77
12,120880,1,1,1,1,55,63,5555,55
12,120880,2,1,2,1,12,8,9999,77
12,120880,3,1,3,1,12,24,9999,77
12,120881,1,1,1,2,12,12,1,9
12,120881,1,2,1,2,12,12,1,9
12,120882,1,1,1,1,12,15,9999,77
12,120883,1,1,1,1,55,63,5555,55
12,120883,2,1,2,1,12,53,9999,77
12,120884,1,1,1,1,55,63,5555,55
12,120884,2,1,2,1,12,42,9999,77
12,120884,3,1,3,1,12,38,9999,77
12,120885,1,1,1,1,55,64,5555,55
12,120885,2,1,2,1,12,12,2,6
12,120885,4,1,3,2,98,12,1,14
12,120885,2,2,1,1,12,12,2,6
12,120885,3,2,2,2,98,12,3,6
12,120885,4,2,3,2,98,12,1,14
12,120885,3,3,1,2,98,12,3,6
12,120886,1,1,1,1,12,15,9999,77
12,120887,1,1,1,1,55,63,5555,55
12,120887,2,1,2,1,55,69,5555,55
12,120887,3,1,3,1,0,1,9999,77
12,120887,4,1,4,1,55,63,5555,55
12,120887,5,1,5,1,0,2,9999,77
12,120888,1,1,1,1,12,12,2,5
12,120888,1,2,1,1,12,12,2,5
12,120889,1,1,1,1,12,8,9999,77
12,120890,1,1,1,1,12,8,9999,77
12,120891,1,1,1,1,55,63,5555,55
12,120891,2,1,2,1,12,30,9999,77
12,120891,3,1,3,1,0,1,9999,77
12,120892,1,1,1,1,12,9,9999,77
12,120893,1,1,1,2,12,12,1,6
12,120893,2,1,2,1,0,1,9999,77
12,120893,1,2,1,2,12,12,1,6
12,120895,1,1,1,1,55,64,5555,55
12,120895,2,1,2,1,3,30,9999,77
12,120895,3,1,3,1,98,24,9999,77
12,120896,1,1,1,1,12,8,9999,77
12,120897,1,1,1,2,12,12,1,9
12,120897,1,2,1,2,12,12,1,9
12,120898,1,1,1,1,55,63,5555,55
12,120898,2,1,2,1,0,1,9999,77
12,120899,1,1,1,1,12,12,2,12
12,120899,1,2,1,1,12,12,2,12
12,120900,1,1,1,1,55,63,5555,55
12,120900,2,1,2,1,12,42,9999,77
12,120901,1,1,1,1,55,68,5555,55
12,120901,2,1,2,1,55,64,5555,55
12,120901,3,1,3,1,12,24,9999,77
12,120901,4,1,4,1,0,1,9999,77
12,120902,1,1,1,1,12,8,9999,77
12,120902,2,2,1,2,12,18,9999,77
12,120902,3,3,1,3,12,8,9999,77
12,120903,1,1,1,1,12,8,9999,77
12,120904,1,1,1,1,12,12,2,11
12,120904,1,2,1,1,12,12,2,11
12,120904,2,2,2,2,55,63,5555,55
12,120904,3,2,3,2,98,33,9999,77
12,120904,4,2,4,2,98,59,9999,77
12,120905,1,1,1,1,12,12,2,6
12,120905,4,1,2,1,55,64,5555,55
12,120905,5,1,3,1,9,24,9999,77
12,120905,6,1,4,1,0,1,9999,77
12,120905,1,2,1,1,12,12,2,6
12,120905,2,2,2,2,55,64,5555,55
12,120905,3,2,3,2,12,24,9999,77
12,120906,1,1,1,1,12,12,2,6
12,120906,1,2,1,1,12,12,2,6
12,120907,1,1,1,1,0,1,9999,77
12,120909,1,1,1,1,55,71,9999,77
12,120909,2,1,2,1,12,33,9999,77
12,120909,3,1,3,1,12,25,9999,77
12,120909,4,1,4,1,0,3,9999,77
12,120910,1,1,1,1,12,12,2,3
12,120910,1,2,1,1,12,12,2,3
12,120911,1,1,1,1,55,68,5555,55
12,120911,2,1,2,1,12,12,2,12
12,120911,3,1,3,1,55,68,5555,55
12,120911,4,1,4,1,55,68,5555,55
12,120911,5,1,5,1,12,12,3,12
12,120911,2,2,1,1,12,12,2,12
12,120911,5,3,1,1,12,12,3,12
12,120912,1,1,1,1,55,68,5555,55
12,120912,2,1,2,1,11,12,2,11
12,120912,3,1,3,1,55,64,5555,55
12,120912,4,1,4,1,0,1,9999,77
12,120912,5,1,5,1,98,42,9999,77
12,120912,2,2,1,1,11,12,2,11
12,120912,6,2,2,2,55,64,5555,55
12,120912,7,2,3,2,98,32,9999,77
12,120913,1,1,1,1,55,68,5555,55
12,120913,2,1,2,1,55,64,5555,55
12,120913,3,1,3,1,12,38,9999,77
12,120913,4,1,4,1,98,42,9999,77
12,120914,1,1,1,1,12,8,9999,77
12,120914,2,1,2,1,12,8,9999,77
12,120915,1,1,1,1,3,12,2,12
12,120915,1,2,1,1,3,12,2,12
12,120916,1,1,1,1,55,64,5555,55
12,120916,2,1,2,1,12,38,9999,77
12,120917,1,1,1,1,55,64,5555,55
12,120917,2,1,2,1,12,30,9999,77
12,120917,3,1,3,1,12,38,9999,77
12,120917,4,1,4,1,0,1,9999,77
12,120917,5,1,5,1,98,42,9999,77
12,120918,1,1,1,1,9,12,2,12
12,120918,1,2,1,1,9,12,2,12
12,120918,2,2,2,2,55,63,5555,55
12,120918,3,2,3,2,12,38,9999,77
12,120918,4,2,4,2,12,38,9999,77
12,120918,5,2,5,2,12,30,9999,77
12,120919,1,1,1,2,12,12,1,3
12,120919,1,2,1,2,12,12,1,3
12,120919,2,2,2,2,55,64,5555,55
12,120919,3,2,3,2,55,60,5555,55
12,120919,4,2,4,2,18,14,3,7
12,120919,4,3,1,2,18,14,3,7
12,120921,1,1,1,1,12,8,9999,77
12,120922,1,1,1,1,55,68,5555,55
12,120922,2,1,2,1,12,12,2,12
12,120922,2,2,1,1,12,12,2,12
12,120922,3,2,2,2,55,63,5555,55
12,120922,4,2,3,2,55,70,5555,55
12,120922,5,2,4,2,98,34,9999,77
12,120923,1,1,1,1,6,8,9999,77
12,120924,1,1,1,1,12,12,2,6
12,120924,2,1,2,1,12,12,3,6
12,120924,3,1,3,1,12,12,4,6
12,120924,1,2,1,1,12,12,2,6
12,120924,4,2,2,2,98,12,5,2
12,120924,2,3,1,1,12,12,3,6
12,120924,3,4,1,1,12,12,4,6
12,120924,4,5,1,2,98,12,5,2
12,120925,1,1,1,1,55,68,5555,55
12,120925,2,1,2,1,55,64,5555,55
12,120925,3,1,3,1,14,33,9999,77
12,120925,4,1,4,1,98,53,9999,77
12,120925,5,1,5,1,98,59,9999,77
12,120925,6,1,6,1,98,42,9999,77
12,120927,1,1,1,1,55,64,5555,55
12,120927,2,1,2,1,55,69,5555,55
12,120927,3,1,3,1,55,63,5555,55
12,120927,4,1,4,1,3,42,9999,77
12,120927,5,1,5,1,12,42,9999,77
12,120927,6,1,6,1,0,1,9999,77
12,120927,7,1,7,1,98,42,9999,77
12,120927,8,1,8,1,13,42,9999,77
12,120928,1,1,1,1,12,12,2,12
12,120928,1,2,1,1,12,12,2,12
12,120929,1,1,1,1,55,63,5555,55
12,120929,2,1,2,1,12,23,9999,77
12,120929,3,1,3,1,0,1,9999,77
12,120929,4,1,4,1,0,3,9999,77
12,120930,1,1,1,1,0,5,9999,77
12,120930,2,1,2,1,0,5,9999,77
12,120930,3,2,1,2,0,1,9999,77
12,120932,1,1,1,1,12,12,2,12
12,120932,1,2,1,1,12,12,2,12
12,120933,1,1,1,1,55,63,5555,55
12,120933,2,1,2,1,55,69,5555,55
12,120933,3,1,3,1,55,63,5555,55
12,120933,4,1,4,1,12,42,9999,77
12,120933,5,1,5,1,9,42,9999,77
12,120934,1,1,1,1,55,71,9999,77
12,120934,2,1,2,1,0,3,9999,77
12,120935,1,1,1,1,55,64,5555,55
12,120935,2,1,2,1,9,33,9999,77
12,120935,3,1,3,1,55,69,5555,55
12,120935,4,1,4,1,14,43,9999,77
