STATE,ST_CASE,VEH_NO,PER_NO,MSAFEQMT
22,220310,0,1,1
22,220322,0,1,1
22,220324,0,1,1
22,220333,0,1,1
22,220339,0,1,1
22,220343,0,1,8
22,220346,0,1,1
22,220352,0,1,1
22,220352,0,2,1
22,220352,0,3,1
22,220366,0,1,1
22,220394,0,1,1
22,220394,0,2,1
22,220400,0,1,1
22,220411,0,1,1
22,220421,0,1,1
22,220437,0,1,1
22,220439,0,1,1
22,220444,0,1,1
22,220450,0,1,1
22,220455,0,1,1
22,220458,0,1,1
22,220471,0,1,1
22,220475,0,1,1
22,220485,0,1,1
22,220492,0,1,1
22,220493,0,1,1
22,220493,0,2,1
22,220504,0,1,1
22,220506,0,1,1
22,220513,0,1,1
22,220526,0,1,1
22,220530,0,1,1
22,220533,0,1,1
22,220534,0,1,1
22,220538,0,1,8
22,220541,0,1,8
22,220547,0,1,1
22,220558,0,1,1
22,220560,0,1,1
22,220561,0,1,1
22,220563,0,1,1
22,220567,0,1,1
22,220568,0,1,1
22,220570,0,1,1
22,220589,0,1,1
22,220593,0,1,8
22,220596,0,1,8
22,220597,0,1,8
22,220598,0,1,8
22,220601,0,1,1
22,220602,0,1,1
22,220609,0,1,1
22,220616,0,1,1
22,220625,0,1,1
22,220631,0,1,1
22,220637,0,1,8
22,220638,0,1,8
22,220646,0,1,1
22,220647,0,1,1
22,220649,0,1,1
22,220652,0,1,1
23,230002,0,1,8
23,230010,0,1,8
23,230022,0,1,8
23,230038,0,1,8
23,230038,0,2,8
23,230075,0,1,8
23,230086,0,1,1
23,230090,0,1,1
23,230100,0,1,8
23,230108,0,1,8
23,230109,0,1,8
23,230112,0,1,8
23,230125,0,1,8
23,230140,0,1,8
24,240001,0,1,1
24,240002,0,1,1
24,240004,0,1,1
24,240005,0,1,1
24,240009,0,1,1
24,240010,0,1,1
24,240012,0,1,1
24,240013,0,1,1
24,240014,0,1,1
24,240018,0,1,1
24,240018,0,2,1
24,240019,0,1,1
24,240020,0,1,1
24,240025,0,1,1
24,240027,0,1,1
24,240036,0,1,1
24,240044,0,1,1
24,240045,0,1,1
24,240047,0,1,1
24,240052,0,1,1
24,240058,0,1,1
24,240058,0,2,1
24,240068,0,1,2
24,240068,0,2,2
24,240069,0,1,1
24,240086,0,1,1
24,240086,0,2,1
24,240086,0,3,1
24,240086,0,4,1
24,240091,0,1,1
24,240103,0,1,1
24,240109,0,1,1
24,240112,0,1,1
24,240119,0,1,1
24,240120,0,1,1
24,240125,0,1,1
24,240135,0,1,1
24,240138,0,1,1
24,240139,0,1,1
24,240145,0,1,1
24,240147,0,1,1
24,240150,0,1,1
24,240157,0,1,1
24,240163,0,1,1
24,240167,0,1,8
24,240168,0,1,1
24,240173,0,1,1
24,240174,0,1,1
24,240175,0,1,1
24,240176,0,1,1
24,240178,0,1,1
24,240188,0,1,1
24,240193,0,1,1
24,240198,0,1,1
24,240199,0,1,1
24,240206,0,1,1
24,240208,0,1,1
24,240210,0,1,2
24,240213,0,1,1
24,240214,0,1,1
24,240222,0,1,2
24,240226,0,1,2
24,240236,0,1,1
24,240241,0,1,1
24,240253,0,1,1
24,240262,0,1,2
24,240270,0,1,1
24,240277,0,1,1
24,240277,0,2,8
24,240277,0,3,8
24,240279,0,1,1
24,240279,0,2,1
24,240279,0,3,1
24,240289,0,1,1
24,240291,0,1,1
24,240296,0,1,1
24,240300,0,1,1
24,240302,0,1,1
24,240304,0,1,1
24,240314,0,1,2
24,240319,0,1,1
24,240320,0,1,1
24,240328,0,1,1
24,240329,0,1,1
24,240330,0,1,1
24,240332,0,1,1
24,240333,0,1,1
24,240334,0,1,1
24,240338,0,1,1
24,240339,0,1,1
24,240339,0,2,1
24,240340,0,1,1
24,240342,0,1,1
24,240348,0,1,1
24,240350,0,1,1
24,240351,0,1,3
24,240351,0,2,3
24,240354,0,1,1
24,240358,0,1,1
24,240358,0,2,1
24,240358,0,3,1
24,240359,0,1,1
24,240364,0,1,1
24,240366,0,1,1
24,240372,0,1,1
24,240378,0,1,1
24,240390,0,1,1
24,240392,0,1,1
24,240403,0,1,1
24,240406,0,1,1
24,240408,0,1,1
24,240408,0,2,1
24,240413,0,1,1
24,240414,0,1,1
24,240416,0,1,1
24,240421,0,1,1
24,240421,0,2,1
24,240425,0,1,1
24,240428,0,1,1
24,240436,0,1,1
24,240447,0,1,1
24,240447,0,2,1
24,240447,0,3,1
24,240452,0,1,1
24,240459,0,1,8
24,240466,0,1,1
25,250002,0,1,1
25,250005,0,1,1
25,250012,0,1,1
25,250013,0,1,8
25,250014,0,1,1
25,250017,0,1,1
25,250018,0,1,1
25,250042,0,1,1
25,250043,0,1,1
25,250054,0,1,1
25,250059,0,1,1
25,250060,0,1,1
25,250067,0,1,1
25,250069,0,1,1
25,250070,0,1,1
25,250071,0,1,1
25,250072,0,1,1
25,250073,0,1,1
25,250087,0,1,1
25,250088,0,1,9
25,250096,0,1,1
25,250100,0,1,2
25,250102,0,1,1
25,250103,0,1,1
25,250107,0,1,1
25,250108,0,1,1
25,250110,0,1,1
25,250112,0,1,1
25,250115,0,1,1
25,250128,0,1,8
25,250133,0,1,8
25,250140,0,1,1
25,250142,0,1,1
25,250155,0,1,1
25,250157,0,1,1
25,250164,0,1,1
25,250172,0,1,1
25,250174,0,1,1
25,250180,0,1,1
25,250181,0,1,1
25,250184,0,1,1
25,250187,0,1,1
25,250188,0,1,1
25,250190,0,1,1
25,250194,0,1,1
25,250195,0,1,1
25,250202,0,1,1
25,250203,0,1,1
25,250204,0,1,1
25,250206,0,1,1
25,250218,0,1,1
25,250222,0,1,1
25,250224,0,1,1
25,250227,0,1,1
25,250239,0,1,1
25,250240,0,1,1
25,250243,0,1,1
25,250249,0,1,1
25,250252,0,1,1
25,250258,0,1,1
25,250262,0,1,1
25,250275,0,1,7
25,250277,0,1,1
25,250286,0,1,8
25,250291,0,1,1
25,250291,0,2,1
25,250291,0,3,1
25,250295,0,1,1
25,250297,0,1,7
25,250313,0,1,1
25,250314,0,1,1
25,250315,0,1,1
25,250316,0,1,1
25,250318,0,1,1
25,250321,0,1,1
25,250328,0,1,1
25,250328,0,2,1
25,250329,0,1,1
25,250330,0,1,1
25,250331,0,1,1
25,250332,0,1,1
25,250334,0,1,1
26,260014,0,1,8
26,260016,0,1,8
26,260027,0,1,8
26,260028,0,1,8
26,260036,0,1,1
26,260043,0,1,8
26,260044,0,1,8
26,260049,0,1,8
26,260050,0,1,8
26,260062,0,1,8
26,260069,0,1,8
26,260085,0,1,1
26,260091,0,1,8
26,260094,0,1,8
26,260101,0,1,8
26,260106,0,1,8
26,260107,0,1,1
26,260107,0,2,1
26,260108,0,1,1
26,260111,0,1,8
26,260115,0,1,8
26,260122,0,1,8
26,260126,0,1,1
26,260129,0,1,1
26,260132,0,1,8
26,260146,0,1,8
26,260148,0,1,1
26,260151,0,1,1
26,260152,0,1,8
26,260153,0,1,8
26,260153,0,2,8
26,260161,0,1,8
26,260161,0,2,8
26,260165,0,1,8
26,260167,0,1,1
26,260178,0,1,1
26,260181,0,1,8
26,260181,0,2,8
26,260184,0,1,8
26,260185,0,1,9
26,260187,0,1,1
26,260200,0,1,8
26,260201,0,1,8
26,260211,0,1,8
26,260222,0,1,1
26,260226,0,1,1
26,260227,0,1,1
26,260238,0,1,8
26,260241,0,1,8
26,260244,0,1,8
26,260249,0,1,8
26,260250,0,1,8
26,260252,0,1,1
26,260254,0,1,1
26,260257,0,1,8
26,260260,0,1,8
26,260261,0,1,8
26,260267,0,1,1
26,260273,0,1,8
26,260283,0,1,1
26,260293,0,1,1
26,260295,0,1,1
26,260303,0,1,1
26,260312,0,1,1
26,260316,0,1,1
26,260323,0,1,1
26,260331,0,1,1
26,260339,0,1,1
26,260349,0,1,1
26,260359,0,1,1
26,260362,0,1,1
26,260365,0,1,1
26,260378,0,1,1
26,260386,0,1,1
26,260396,0,1,1
26,260400,0,1,1
26,260402,0,1,1
26,260409,0,1,1
26,260410,0,1,1
26,260416,0,1,1
26,260423,0,1,1
26,260427,0,1,1
26,260427,0,2,1
26,260435,0,1,1
26,260437,0,1,1
26,260438,0,1,1
26,260450,0,1,1
26,260453,0,1,1
26,260453,0,2,1
26,260460,0,1,1
26,260461,0,1,1
26,260462,0,1,1
26,260466,0,1,1
26,260481,0,1,1
26,260484,0,1,1
26,260488,0,1,1
26,260489,0,1,1
26,260494,0,1,1
26,260504,0,1,1
26,260505,0,1,1
26,260505,0,2,1
26,260507,0,1,1
26,260509,0,1,1
26,260527,0,1,8
26,260535,0,1,1
26,260541,0,1,1
26,260554,0,1,1
26,260558,0,1,9
26,260571,0,1,1
26,260581,0,1,1
26,260592,0,1,1
26,260595,0,1,8
26,260618,0,1,9
26,260624,0,1,1
26,260624,0,2,1
26,260631,0,1,1
26,260636,0,1,2
26,260648,0,1,1
26,260649,0,1,1
26,260658,0,1,1
26,260662,0,1,1
26,260663,0,1,1
26,260665,0,1,1
26,260675,0,1,1
26,260678,0,1,1
26,260682,0,1,1
26,260685,0,1,1
26,260687,0,1,1
26,260701,0,1,1
26,260730,0,1,1
26,260733,0,1,1
26,260741,0,1,1
26,260746,0,1,1
26,260750,0,1,1
26,260759,0,1,1
26,260771,0,1,1
26,260772,0,1,1
26,260773,0,1,1
26,260774,0,1,1
26,260776,0,1,1
26,260776,0,2,1
26,260777,0,1,1
26,260780,0,1,1
26,260781,0,1,1
26,260783,0,1,1
26,260787,0,1,1
26,260789,0,1,1
26,260793,0,1,1
26,260797,0,1,1
26,260800,0,1,3
26,260800,0,2,3
26,260806,0,1,1
26,260808,0,1,1
26,260815,0,1,1
26,260819,0,1,1
26,260831,0,1,1
26,260834,0,1,1
26,260840,0,1,1
26,260843,0,1,1
26,260847,0,1,1
26,260849,0,1,1
26,260850,0,1,1
26,260853,0,1,1
26,260858,0,1,1
26,260858,0,2,1
26,260860,0,1,1
26,260862,0,1,1
26,260864,0,1,1
26,260867,0,1,1
26,260868,0,1,1
26,260870,0,1,1
26,260874,0,1,1
26,260876,0,1,1
26,260884,0,1,1
26,260890,0,1,1
26,260891,0,1,1
26,260900,0,1,1
27,270011,0,1,8
27,270030,0,1,8
27,270031,0,1,8
27,270038,0,1,8
27,270042,0,1,8
27,270047,0,1,8
27,270051,0,1,8
27,270055,0,1,8
27,270059,0,1,1
27,270066,0,1,1
27,270083,0,1,1
27,270095,0,1,1
27,270098,0,1,8
27,270108,0,1,2
27,270110,0,1,2
27,270123,0,1,8
27,270131,0,1,1
27,270137,0,1,1
27,270139,0,1,1
27,270142,0,1,1
27,270166,0,1,1
27,270186,0,1,2
27,270198,0,1,8
27,270217,0,1,1
27,270239,0,1,9
27,270254,0,1,1
27,270260,0,1,1
27,270265,0,1,1
27,270266,0,1,1
27,270293,0,1,1
27,270298,0,1,1
27,270301,0,1,8
27,270309,0,1,8
27,270311,0,1,8
27,270312,0,1,1
27,270315,0,1,8
27,270315,0,2,8
27,270317,0,1,8
27,270318,0,1,8
27,270322,0,1,8
27,270329,0,1,8
27,270329,0,2,8
27,270343,0,1,1
27,270345,0,1,1
27,270345,0,2,1
27,270352,0,1,1
27,270367,0,1,1
27,270370,0,1,1
28,280012,0,1,1
28,280018,0,1,8
28,280018,0,2,1
28,280024,0,1,1
28,280030,0,1,1
28,280037,0,1,1
28,280051,0,1,1
28,280052,0,1,1
28,280066,0,1,1
28,280081,0,1,1
28,280085,0,1,1
28,280100,0,1,1
28,280120,0,1,1
28,280122,0,1,1
28,280142,0,1,1
28,280155,0,1,1
28,280171,0,1,1
28,280193,0,1,1
28,280248,0,1,1
28,280250,0,1,1
28,280261,0,1,1
28,280280,0,1,1
28,280282,0,1,1
28,280289,0,1,1
28,280296,0,1,1
28,280327,0,1,1
28,280328,0,1,1
28,280343,0,1,1
28,280363,0,1,1
28,280375,0,1,1
28,280375,0,2,1
28,280377,0,1,1
28,280385,0,1,1
28,280403,0,1,1
28,280431,0,1,1
28,280447,0,1,1
28,280454,0,1,1
28,280454,0,2,1
28,280460,0,1,1
28,280465,0,1,1
28,280469,0,1,1
28,280474,0,1,1
28,280482,0,1,1
28,280484,0,1,1
28,280496,0,1,1
28,280499,0,1,1
28,280500,0,1,1
28,280520,0,1,1
28,280524,0,1,1
28,280530,0,1,1
28,280533,0,1,1
28,280549,0,1,1
28,280562,0,1,1
28,280575,0,1,1
29,290008,0,1,8
29,290017,0,1,3
29,290042,0,1,8
29,290043,0,1,8
29,290067,0,1,1
29,290091,0,1,1
29,290109,0,1,8
29,290119,0,1,1
29,290152,0,1,8
29,290194,0,1,1
29,290202,0,1,1
29,290206,0,1,1
29,290210,0,1,1
29,290231,0,1,1
29,290248,0,1,1
29,290283,0,1,1
29,290294,0,1,1
29,290297,0,1,1
29,290307,0,1,1
29,290312,0,1,1
29,290323,0,1,1
29,290324,0,1,1
29,290329,0,1,1
29,290330,0,1,1
29,290334,0,1,1
29,290338,0,1,1
29,290341,0,1,1
29,290357,0,1,1
29,290365,0,1,1
29,290370,0,1,1
29,290378,0,1,2
29,290396,0,1,1
29,290425,0,1,1
29,290427,0,1,1
29,290445,0,1,1
29,290477,0,1,2
29,290479,0,1,1
29,290489,0,1,1
29,290495,0,1,1
29,290495,0,2,1
29,290503,0,1,1
29,290527,0,1,1
29,290546,0,1,1
29,290547,0,1,1
29,290549,0,1,1
29,290556,0,1,1
29,290568,0,1,1
29,290572,0,1,1
29,290582,0,1,1
29,290586,0,1,1
29,290589,0,1,1
29,290636,0,1,1
29,290646,0,1,1
29,290666,0,1,1
29,290671,0,1,1
29,290673,0,1,1
29,290676,0,1,1
29,290680,0,1,1
29,290681,0,1,1
29,290716,0,1,1
29,290720,0,1,1
29,290730,0,1,1
29,290731,0,1,1
29,290735,0,1,1
29,290761,0,1,1
29,290768,0,1,1
29,290792,0,1,1
30,300020,0,1,1
30,300031,0,1,1
30,300077,0,1,1
30,300105,0,1,8
30,300111,0,1,2
30,300119,0,1,1
30,300119,0,2,1
30,300138,0,1,1
30,300152,0,1,1
30,300153,0,1,1
31,310007,0,1,8
31,310010,0,1,1
31,310010,0,2,1
31,310017,0,1,1
31,310023,0,1,1
31,310030,0,1,1
31,310059,0,1,1
31,310060,0,1,1
31,310143,0,1,1
31,310154,0,1,1
31,310163,0,1,1
32,320001,0,1,1
32,320022,0,1,1
32,320022,0,2,1
32,320022,0,3,1
32,320022,0,4,1
32,320022,0,5,1
32,320022,0,6,1
32,320022,0,7,1
32,320022,0,8,1
32,320026,0,1,1
32,320028,0,1,1
32,320045,0,1,1
32,320051,0,1,1
32,320051,0,2,1
32,320056,0,1,1
32,320060,0,1,1
32,320063,0,1,1
32,320067,0,1,1
32,320068,0,1,1
32,320069,0,1,1
32,320075,0,1,1
32,320106,0,1,1
32,320107,0,1,1
32,320108,0,1,1
32,320112,0,1,1
32,320113,0,1,1
32,320115,0,1,1
32,320120,0,1,1
32,320130,0,1,1
32,320131,0,1,2
32,320131,0,1,3
32,320133,0,1,1
32,320143,0,1,1
32,320151,0,1,1
32,320156,0,1,1
32,320171,0,1,1
32,320173,0,1,1
32,320178,0,1,1
32,320179,0,1,1
32,320191,0,1,1
32,320192,0,1,1
32,320194,0,1,1
32,320195,0,1,1
32,320196,0,1,1
32,320199,0,1,1
32,320203,0,1,1
32,320206,0,1,1
32,320213,0,1,1
32,320221,0,1,1
32,320222,0,1,1
32,320223,0,1,1
32,320227,0,1,1
32,320228,0,1,1
32,320231,0,1,1
32,320236,0,1,1
32,320238,0,1,1
33,330006,0,1,1
33,330025,0,1,1
33,330027,0,1,1
33,330047,0,1,1
33,330084,0,1,1
33,330093,0,1,1
33,330098,0,1,1
33,330116,0,1,1
33,330118,0,1,1
34,340002,0,1,1
34,340004,0,1,1
34,340010,0,1,1
34,340015,0,1,3
34,340018,0,1,1
34,340022,0,1,1
34,340039,0,1,1
34,340040,0,1,1
34,340042,0,1,1
34,340045,0,1,1
34,340047,0,1,1
34,340048,0,1,1
34,340050,0,1,1
34,340051,0,1,1
34,340052,0,1,1
34,340053,0,1,1
34,340055,0,1,1
34,340056,0,1,1
34,340064,0,1,1
34,340067,0,1,1
34,340068,0,1,1
34,340070,0,1,1
34,340071,0,1,1
34,340075,0,1,1
34,340082,0,1,1
34,340084,0,1,1
34,340098,0,1,1
34,340107,0,1,1
34,340108,0,1,1
34,340110,0,1,1
34,340114,0,1,1
34,340116,0,1,1
34,340118,0,1,1
34,340125,0,1,1
34,340132,0,1,1
34,340134,0,1,1
34,340135,0,1,1
34,340137,0,1,1
34,340140,0,1,1
34,340147,0,1,1
34,340150,0,1,1
34,340152,0,1,1
34,340153,0,1,1
34,340165,0,1,1
34,340172,0,1,1
34,340173,0,1,1
34,340177,0,1,1
34,340178,0,1,1
34,340184,0,1,1
34,340186,0,1,1
34,340188,0,1,1
34,340190,0,1,1
34,340192,0,1,1
34,340196,0,1,1
34,340210,0,1,1
34,340211,0,1,1
34,340213,0,1,1
34,340213,0,2,1
34,340214,0,1,1
34,340220,0,1,1
34,340222,0,1,1
34,340238,0,1,1
34,340251,0,1,1
34,340257,0,1,1
34,340258,0,1,1
34,340264,0,1,1
34,340266,0,1,1
34,340269,0,1,1
34,340272,0,1,1
34,340273,0,1,1
34,340274,0,1,1
34,340279,0,1,2
34,340281,0,1,1
34,340284,0,1,1
34,340288,0,1,1
34,340293,0,1,1
34,340306,0,1,1
34,340312,0,1,1
34,340314,0,1,1
34,340324,0,1,1
34,340326,0,1,1
34,340333,0,1,1
34,340340,0,1,1
34,340343,0,1,1
34,340354,0,1,1
34,340358,0,1,1
34,340359,0,1,1
34,340361,0,1,1
34,340371,0,1,1
34,340372,0,1,7
34,340374,0,1,1
34,340375,0,1,1
34,340376,0,1,1
34,340381,0,1,1
34,340387,0,1,1
34,340394,0,1,1
34,340396,0,1,1
34,340397,0,1,1
34,340402,0,1,1
34,340404,0,1,1
34,340413,0,1,1
34,340414,0,1,1
34,340427,0,1,1
34,340429,0,1,1
34,340430,0,1,1
34,340432,0,1,1
34,340435,0,1,1
34,340437,0,1,1
34,340439,0,1,1
34,340440,0,1,1
34,340444,0,1,1
34,340446,0,1,1
34,340450,0,1,1
34,340452,0,1,1
34,340455,0,1,1
34,340459,0,1,1
34,340464,0,1,1
34,340468,0,1,3
34,340469,0,1,1
34,340470,0,1,1
34,340473,0,1,1
34,340474,0,1,1
34,340475,0,1,1
34,340476,0,1,1
34,340480,0,1,1
34,340482,0,1,1
34,340484,0,1,1
34,340491,0,1,1
34,340493,0,1,1
34,340494,0,1,1
34,340494,0,2,1
34,340494,0,3,1
34,340495,0,1,9
34,340499,0,1,1
34,340501,0,1,1
34,340502,0,1,1
34,340508,0,1,1
34,340509,0,1,1
34,340511,0,1,1
34,340512,0,1,1
34,340513,0,1,1
34,340514,0,1,1
34,340520,0,1,1
34,340525,0,1,1
34,340527,0,1,1
34,340530,0,1,1
34,340533,0,1,1
34,340538,0,1,1
34,340544,0,1,1
34,340545,0,1,1
34,340548,0,1,1
34,340550,0,1,1
34,340551,0,1,1
34,340553,0,1,1
34,340554,0,1,1
35,350024,0,1,1
35,350035,0,1,8
35,350041,0,1,1
35,350044,0,1,1
35,350072,0,1,1
35,350078,0,1,1
35,350079,0,1,1
35,350081,0,1,1
35,350090,0,1,1
35,350093,0,1,1
35,350095,0,1,1
35,350098,0,1,1
35,350099,0,1,1
35,350103,0,1,1
35,350106,0,1,1
35,350106,0,2,1
35,350126,0,1,1
35,350157,0,1,1
35,350160,0,1,1
35,350162,0,1,1
35,350167,0,1,1
35,350180,0,1,1
35,350184,0,1,1
35,350192,0,1,1
35,350205,0,1,1
35,350224,0,1,1
35,350225,0,1,1
35,350229,0,1,1
35,350230,0,1,1
35,350236,0,1,2
35,350248,0,1,1
35,350250,0,1,1
35,350258,0,1,1
35,350262,0,1,1
35,350263,0,1,1
35,350264,0,1,1
35,350275,0,1,1
35,350291,0,1,1
35,350294,0,1,1
35,350295,0,1,1
35,350295,0,2,1
35,350298,0,1,1
35,350313,0,1,2
36,360008,0,1,1
36,360009,0,1,1
36,360013,0,1,1
36,360018,0,1,1
36,360022,0,1,1
36,360028,0,1,1
36,360030,0,1,1
36,360031,0,1,1
36,360032,0,1,1
36,360037,0,1,1
36,360050,0,1,1
36,360061,0,1,1
36,360067,0,1,1
36,360074,0,1,1
36,360077,0,1,1
36,360079,0,1,1
36,360083,0,1,1
36,360084,0,1,1
36,360085,0,1,1
36,360089,0,1,1
36,360090,0,1,1
36,360091,0,1,1
36,360092,0,1,1
36,360093,0,1,1
36,360095,0,1,1
36,360097,0,1,1
36,360098,0,1,1
36,360099,0,1,1
36,360100,0,1,1
36,360109,0,1,1
36,360113,0,1,1
36,360126,0,1,1
36,360126,0,2,1
36,360127,0,1,1
36,360129,0,1,1
36,360130,0,1,1
36,360132,0,1,1
36,360138,0,1,1
36,360153,0,1,1
36,360155,0,1,1
36,360165,0,1,1
36,360166,0,1,1
36,360167,0,1,1
36,360170,0,1,1
36,360176,0,1,1
36,360177,0,1,1
36,360178,0,1,1
36,360179,0,1,1
36,360184,0,1,1
36,360188,0,1,1
36,360191,0,1,1
36,360191,0,2,1
36,360191,0,3,1
36,360192,0,1,1
36,360193,0,1,1
36,360194,0,1,1
36,360196,0,1,1
36,360199,0,1,1
36,360211,0,1,1
36,360214,0,1,1
36,360216,0,1,1
36,360217,0,1,1
36,360218,0,1,1
36,360219,0,1,1
36,360224,0,1,1
36,360227,0,1,1
36,360229,0,1,1
36,360229,0,2,1
36,360230,0,1,1
36,360231,0,1,1
36,360232,0,1,1
36,360235,0,1,2
36,360237,0,1,1
36,360244,0,1,1
36,360248,0,1,1
36,360249,0,1,1
36,360259,0,1,1
36,360262,0,1,1
36,360264,0,1,1
36,360268,0,1,1
36,360269,0,1,1
36,360270,0,1,1
36,360271,0,1,1
36,360284,0,1,1
36,360290,0,1,1
36,360294,0,1,1
36,360295,0,1,1
36,360296,0,1,1
36,360305,0,1,1
36,360308,0,1,1
36,360311,0,1,1
36,360324,0,1,1
36,360326,0,1,1
36,360327,0,1,1
36,360339,0,1,1
36,360346,0,1,1
36,360347,0,1,1
36,360349,0,1,1
36,360351,0,1,1
36,360362,0,1,1
36,360365,0,1,1
36,360374,0,1,1
36,360378,0,1,1
36,360385,0,1,1
36,360392,0,1,1
36,360397,0,1,1
36,360398,0,1,1
36,360409,0,1,1
36,360412,0,1,1
36,360414,0,1,1
36,360426,0,1,1
36,360430,0,1,1
36,360432,0,1,1
36,360433,0,1,1
36,360436,0,1,1
36,360437,0,1,1
36,360442,0,1,1
36,360444,0,1,1
36,360445,0,1,1
36,360453,0,1,1
36,360463,0,1,1
36,360473,0,1,1
36,360476,0,1,1
36,360478,0,1,1
36,360480,0,1,1
36,360487,0,1,2
36,360492,0,1,1
36,360492,0,2,1
36,360492,0,3,1
36,360504,0,1,1
36,360505,0,1,1
36,360508,0,1,1
36,360511,0,1,1
36,360514,0,1,1
36,360516,0,1,1
36,360517,0,1,1
36,360518,0,1,1
36,360521,0,1,1
36,360525,0,1,1
36,360527,0,1,1
36,360528,0,1,1
36,360529,0,1,1
36,360530,0,1,1
36,360538,0,1,1
36,360539,0,1,1
36,360540,0,1,1
36,360541,0,1,1
36,360542,0,1,1
36,360543,0,1,1
36,360548,0,1,1
36,360550,0,1,1
36,360560,0,1,1
36,360564,0,1,1
36,360566,0,1,1
36,360571,0,1,1
36,360574,0,1,1
36,360575,0,1,2
36,360583,0,1,1
36,360584,0,1,1
36,360584,0,2,1
36,360585,0,1,1
36,360590,0,1,1
36,360596,0,1,1
36,360597,0,1,1
36,360598,0,1,1
36,360602,0,1,1
36,360607,0,1,1
36,360610,0,1,1
36,360614,0,1,1
36,360617,0,1,1
36,360625,0,1,1
36,360626,0,1,1
36,360631,0,1,1
36,360631,0,2,1
36,360631,0,3,1
36,360633,0,1,1
36,360634,0,1,1
36,360637,0,1,1
36,360643,0,1,1
36,360645,0,1,1
36,360656,0,1,1
36,360657,0,1,1
36,360658,0,1,1
36,360659,0,1,1
36,360660,0,1,1
36,360662,0,1,1
36,360663,0,1,1
36,360668,0,1,1
36,360675,0,1,1
36,360678,0,1,1
36,360683,0,1,1
36,360684,0,1,1
36,360684,0,2,1
36,360685,0,1,1
36,360688,0,1,1
36,360689,0,1,1
36,360694,0,1,1
36,360697,0,1,1
36,360702,0,1,1
36,360709,0,1,1
36,360711,0,1,1
36,360716,0,1,1
36,360719,0,1,1
36,360719,0,2,1
36,360719,0,3,1
36,360723,0,1,1
36,360724,0,1,1
36,360725,0,1,1
36,360726,0,1,1
36,360728,0,1,1
36,360732,0,1,1
36,360739,0,1,1
36,360740,0,1,1
36,360743,0,1,1
36,360744,0,1,1
36,360747,0,1,1
36,360751,0,1,1
36,360752,0,1,1
36,360754,0,1,1
36,360755,0,1,1
36,360759,0,1,1
36,360761,0,1,1
36,360763,0,1,1
36,360764,0,1,1
36,360765,0,1,1
36,360765,0,2,1
36,360775,0,1,1
36,360778,0,1,1
36,360779,0,1,1
36,360779,0,2,1
36,360779,0,3,1
36,360780,0,1,1
36,360784,0,1,1
36,360792,0,1,1
36,360794,0,1,1
36,360795,0,1,1
36,360798,0,1,1
36,360799,0,1,1
36,360803,0,1,1
36,360806,0,1,1
36,360808,0,1,1
36,360811,0,1,1
36,360824,0,1,1
36,360826,0,1,1
36,360828,0,1,1
36,360830,0,1,1
36,360839,0,1,1
36,360844,0,1,1
36,360846,0,1,1
36,360847,0,1,1
36,360849,0,1,1
36,360855,0,1,1
36,360856,0,1,1
36,360857,0,1,1
36,360869,0,1,1
36,360872,0,1,1
36,360873,0,1,1
36,360876,0,1,1
36,360879,0,1,1
36,360886,0,1,1
36,360887,0,1,1
36,360888,0,1,1
36,360891,0,1,1
36,360893,0,1,1
36,360899,0,1,1
36,360900,0,1,1
36,360900,0,2,1
36,360900,0,3,1
36,360900,0,4,1
36,360900,0,5,1
36,360900,0,6,1
36,360900,0,7,1
36,360906,0,1,1
36,360913,0,1,1
36,360914,0,1,1
36,360921,0,1,1
36,360923,0,1,1
36,360926,0,1,1
36,360939,0,1,1
36,360944,0,1,1
36,360949,0,1,1
36,360953,0,1,1
36,360954,0,1,1
36,360956,0,1,1
36,360961,0,1,1
36,360966,0,1,1
36,360967,0,1,2
36,360969,0,1,1
36,360976,0,1,1
36,360979,0,1,1
36,360982,0,1,1
36,360987,0,1,1
36,360990,0,1,1
36,360992,0,1,1
36,360995,0,1,1
36,360996,0,1,1
36,360997,0,1,1
36,360998,0,1,1
36,361000,0,1,1
36,361009,0,1,1
36,361009,0,2,1
36,361013,0,1,1
36,361017,0,1,1
36,361018,0,1,1
36,361019,0,1,1
36,361020,0,1,1
36,361028,0,1,1
36,361031,0,1,1
36,361032,0,1,1
36,361033,0,1,1
36,361034,0,1,1
36,361039,0,1,1
36,361041,0,1,1
36,361047,0,1,1
36,361049,0,1,1
36,361051,0,1,1
36,361051,0,2,1
36,361052,0,1,1
36,361058,0,1,1
36,361059,0,1,1
36,361060,0,1,1
36,361062,0,1,1
36,361063,0,1,1
36,361064,0,1,1
36,361065,0,1,1
36,361067,0,1,1
36,361068,0,1,1
36,361069,0,1,1
36,361070,0,1,1
36,361071,0,1,1
36,361072,0,1,1
36,361073,0,1,1
36,361075,0,1,1
36,361080,0,1,1
36,361086,0,1,1
36,361088,0,1,1
36,361088,0,2,1
36,361090,0,1,1
36,361091,0,1,1
36,361092,0,1,1
36,361093,0,1,1
36,361093,0,2,1
36,361093,0,3,1
36,361094,0,1,1
36,361095,0,1,1
36,361097,0,1,1
36,361099,0,1,1
36,361099,0,2,1
36,361100,0,1,1
36,361102,0,1,1
36,361104,0,1,1
36,361105,0,1,1
36,361106,0,1,1
36,361107,0,1,1
36,361109,0,1,1
