A_AGE1,A_AGE2,A_AGE3,A_AGE4,A_AGE5,A_AGE6,A_AGE7,A_AGE8,A_AGE9,ST_CASE,VEH_NO,PER_NO,YEAR,A_PTYPE,A_REST,A_ALCTES,A_HISP,A_RCAT,A_HRACE,A_EJECT,A_PERINJ,A_LOC
4,5,10,6,7,7,9,5,2,350266,3,1,2011,1,1,1,0,0,0,1,6,1
3,4,7,4,4,4,6,3,2,350267,1,1,2011,1,2,1,2,1,1,2,1,1
4,5,10,6,7,7,9,6,2,350267,1,2,2011,2,2,1,2,1,1,1,1,1
4,5,10,6,7,7,9,6,2,350268,1,1,2011,1,1,1,2,1,1,1,1,1
2,3,6,3,3,3,5,2,2,350269,1,1,2011,1,2,4,0,0,0,2,6,1
2,3,6,3,3,3,5,2,2,350269,1,2,2011,2,1,4,2,1,1,1,1,1
1,1,2,1,1,1,1,1,1,350269,1,3,2011,2,2,3,2,1,1,2,1,1
1,1,1,1,1,1,1,1,1,350269,1,4,2011,2,2,3,2,1,1,2,1,1
3,4,7,4,4,4,6,3,2,350270,1,1,2011,1,2,4,0,0,0,2,6,1
3,5,8,5,5,5,7,4,2,350270,1,2,2011,2,1,2,1,1,2,1,1,1
2,3,6,3,3,3,5,2,2,350271,1,1,2011,1,2,4,1,3,4,2,1,1
3,4,7,4,4,4,6,2,2,350272,0,1,2011,3,3,4,1,3,4,1,1,3
3,5,8,5,5,5,7,4,2,350272,1,1,2011,1,1,1,0,0,0,1,6,1
3,5,9,6,6,6,8,5,2,350273,1,1,2011,1,2,4,1,3,4,2,1,1
3,4,7,4,4,4,6,2,2,350274,1,1,2011,1,2,2,1,3,4,2,1,1
3,5,8,5,5,5,7,3,2,350274,1,2,2011,2,2,2,1,3,4,2,1,1
2,3,6,3,3,3,5,2,2,350275,1,1,2011,1,2,1,1,1,2,2,1,1
3,5,8,5,5,5,7,3,2,350275,1,2,2011,2,1,3,0,0,0,1,6,1
1,1,1,1,1,1,1,1,1,350275,1,3,2011,2,1,3,0,0,0,1,6,1
2,3,6,3,3,3,5,2,2,350276,1,1,2011,1,1,4,0,0,0,1,6,1
3,4,7,4,4,4,6,2,2,350276,1,2,2011,2,1,3,0,0,0,1,6,1
2,3,6,3,3,3,5,2,2,350276,1,3,2011,2,2,4,1,3,4,2,1,1
2,2,5,2,2,2,4,1,2,350276,1,4,2011,2,2,3,0,0,0,1,6,1
5,6,13,8,10,10,12,7,3,350277,1,1,2011,1,2,4,1,3,4,2,1,1
2,2,5,2,2,2,4,2,2,350278,1,1,2011,1,2,4,1,3,4,2,1,1
2,2,5,2,2,2,4,2,2,350278,1,2,2011,2,1,3,0,0,0,1,6,1
2,2,5,2,2,2,4,2,2,350278,1,3,2011,2,1,3,0,0,0,1,6,1
2,2,5,2,2,2,4,1,2,350278,1,4,2011,2,1,3,0,0,0,1,6,1
3,4,7,4,4,4,6,2,2,350279,1,1,2011,1,2,4,1,2,3,2,1,1
3,4,7,4,4,4,6,2,2,350280,1,1,2011,1,1,1,1,1,2,1,1,1
2,2,5,2,2,2,4,1,2,350281,1,1,2011,1,1,1,0,0,0,1,6,1
3,5,9,6,6,6,8,4,2,350281,2,1,2011,1,2,2,2,1,1,1,1,1
2,2,5,2,2,2,4,2,2,350282,1,1,2011,1,2,1,1,1,2,2,1,1
4,5,11,7,8,8,10,6,2,350282,2,1,2011,1,1,1,0,0,0,1,6,1
1,1,4,1,1,1,3,1,1,350282,2,2,2011,2,1,3,0,0,0,1,6,1
4,5,11,7,8,8,10,6,2,350283,1,1,2011,1,1,1,0,0,0,1,6,1
4,5,12,7,9,9,11,6,2,350283,1,2,2011,2,1,1,1,3,4,1,1,1
3,5,8,5,5,5,7,4,2,350283,2,1,2011,1,1,1,0,0,0,1,6,1
3,5,8,5,5,5,7,4,2,350283,2,2,2011,2,1,3,0,0,0,1,6,1
4,5,11,7,8,8,10,6,2,350284,1,1,2011,1,1,1,2,1,1,1,1,1
4,5,10,6,7,7,9,6,2,350284,2,1,2011,1,1,1,0,0,0,1,6,1
4,5,12,7,9,9,11,6,2,350285,0,1,2011,3,3,1,1,1,2,1,1,4
2,3,6,3,3,3,5,2,2,350286,1,1,2011,1,1,4,0,0,0,1,6,1
3,4,7,4,4,4,6,3,2,350286,1,2,2011,2,1,2,2,1,1,1,1,1
2,3,6,3,3,3,5,2,2,350286,2,1,2011,1,1,1,0,0,0,1,6,1
2,3,6,3,3,3,5,2,2,350286,2,2,2011,2,1,3,0,0,0,1,6,1
4,5,11,7,8,8,10,6,2,350287,1,1,2011,1,1,1,0,0,0,1,6,1
4,5,10,6,7,7,9,5,2,350287,2,1,2011,1,1,1,0,0,0,1,6,1
4,5,10,6,7,7,9,5,2,350287,2,2,2011,2,1,1,2,1,1,1,1,1
1,1,2,1,1,1,1,1,1,350287,2,3,2011,2,1,3,0,0,0,1,6,1
1,1,1,1,1,1,1,1,1,350287,2,4,2011,2,1,3,0,0,0,1,6,1
4,5,11,7,8,8,10,6,2,350288,1,1,2011,1,1,1,0,0,0,1,6,1
4,5,12,7,9,9,11,6,2,350288,2,1,2011,1,1,1,2,1,1,1,1,1
3,5,8,5,5,5,7,3,2,350289,1,1,2011,1,2,1,1,4,5,1,1,1
3,5,8,5,5,5,7,3,2,350289,1,2,2011,2,2,3,0,0,0,1,6,1
3,4,7,4,4,4,6,2,2,350291,0,1,2011,3,3,2,1,3,4,1,1,3
5,6,13,8,10,10,12,7,3,350291,1,1,2011,1,1,3,0,0,0,1,6,1
3,5,9,6,6,6,8,4,2,350292,0,1,2011,5,3,1,1,3,4,1,1,4
3,5,9,6,6,6,8,5,2,350292,0,2,2011,5,3,3,0,0,0,1,6,4
2,3,6,3,3,3,5,2,2,350292,0,3,2011,5,3,3,0,0,0,1,6,4
4,5,10,6,7,7,9,5,2,350292,1,1,2011,1,2,1,0,0,0,1,6,1
4,5,10,6,7,7,9,5,2,350292,2,1,2011,1,1,1,0,0,0,1,6,1
4,5,10,6,7,7,9,6,2,350293,0,1,2011,3,3,2,2,1,1,1,1,3
3,5,8,5,5,5,7,3,2,350293,1,1,2011,1,1,1,0,0,0,1,6,1
1,1,1,1,1,1,1,1,1,350293,1,2,2011,2,1,3,0,0,0,1,6,1
4,5,10,6,7,7,9,6,2,350294,1,1,2011,1,2,1,1,1,2,1,1,1
3,5,9,6,6,6,8,5,2,350294,1,2,2011,2,2,3,0,0,0,1,6,1
3,5,9,6,6,6,8,5,2,350295,1,1,2011,1,2,2,1,1,2,1,1,1
3,5,9,6,6,6,8,4,2,350295,2,1,2011,1,2,1,0,0,0,1,6,1
3,5,8,5,5,5,7,3,2,350295,3,1,2011,1,1,1,0,0,0,1,6,1
3,4,7,4,4,4,6,2,2,350295,3,2,2011,2,1,3,0,0,0,1,6,1
2,3,6,3,3,3,5,2,2,350296,1,1,2011,1,1,1,2,1,1,1,1,1
3,4,7,4,4,4,6,2,2,350297,1,1,2011,1,2,1,1,1,2,1,1,1
3,5,9,6,6,6,8,5,2,350298,1,1,2011,1,2,2,2,1,1,1,1,1
3,5,8,5,5,5,7,3,2,350299,0,1,2011,4,3,1,2,1,1,1,1,2
2,2,5,2,2,2,4,2,2,350299,1,1,2011,1,1,1,0,0,0,1,6,1
5,6,13,8,10,10,12,7,3,350299,1,2,2011,2,2,3,0,0,0,1,6,1
3,5,9,6,6,6,8,4,2,350300,0,1,2011,3,3,2,2,1,1,1,1,3
3,5,9,6,6,6,8,4,2,350300,1,1,2011,1,1,1,0,0,0,1,6,1
2,3,6,3,3,3,5,2,2,350301,1,1,2011,1,1,1,0,0,0,1,6,1
1,1,1,1,1,1,1,1,1,350301,1,2,2011,2,1,3,0,0,0,1,6,1
3,4,7,4,4,4,6,2,2,350301,1,3,2011,2,1,1,2,1,1,1,1,1
2,3,6,3,3,3,5,2,2,350301,2,1,2011,1,1,1,0,0,0,1,6,1
2,2,5,2,2,2,4,2,2,350301,2,2,2011,2,1,3,0,0,0,1,6,1
4,5,10,6,7,7,9,5,2,350302,1,1,2011,1,2,2,1,1,2,2,1,1
3,5,8,5,5,5,7,4,2,350303,1,1,2011,1,2,1,2,1,1,1,1,1
3,5,9,6,6,6,8,4,2,350303,1,2,2011,2,2,3,0,0,0,1,6,1
3,4,7,4,4,4,6,3,2,350304,1,1,2011,1,1,1,0,0,0,1,6,1
1,1,3,1,1,1,3,1,1,350304,1,2,2011,2,2,3,2,1,1,1,1,1
3,5,8,5,5,5,7,4,2,350304,1,3,2011,2,1,3,0,0,0,1,6,1
3,5,9,6,6,6,8,5,2,350304,1,4,2011,2,2,1,2,1,1,1,1,1
2,3,6,3,3,3,5,2,2,350304,1,5,2011,2,2,3,0,0,0,1,6,1
2,3,6,3,3,3,5,2,2,350304,1,6,2011,2,2,3,0,0,0,1,6,1
1,1,4,1,1,1,3,1,1,350304,1,7,2011,2,2,3,0,0,0,1,6,1
3,5,9,6,6,6,8,5,2,350304,2,1,2011,1,1,1,0,0,0,1,6,1
3,4,7,4,4,4,6,3,2,350305,1,1,2011,1,1,2,0,0,0,1,6,1
3,5,8,5,5,5,7,3,2,350305,1,2,2011,2,2,3,1,3,4,2,1,1
3,5,8,5,5,5,7,3,2,350306,1,1,2011,1,2,1,1,1,2,1,1,1
3,4,7,4,4,4,6,2,2,350307,1,1,2011,1,2,4,1,3,4,2,1,1
2,2,5,2,2,2,4,1,2,350307,1,2,2011,2,2,3,1,3,4,2,1,1
2,3,6,3,3,3,5,2,2,350308,1,1,2011,1,2,2,1,1,2,1,1,1
2,3,6,3,3,3,5,2,2,350309,1,1,2011,1,2,4,1,3,4,2,1,1
2,3,6,3,3,3,5,2,2,350309,1,2,2011,2,2,2,1,3,4,2,1,1
3,5,8,5,5,5,7,4,2,350310,1,1,2011,1,1,1,2,1,1,1,1,1
5,6,13,8,10,10,12,7,3,350310,1,2,2011,2,1,3,0,0,0,1,6,1
3,5,9,6,6,6,8,4,2,350310,2,1,2011,1,1,1,0,0,0,1,6,1
4,5,10,6,7,7,9,5,2,350310,2,2,2011,2,1,3,0,0,0,1,6,1
4,5,10,6,7,7,9,6,2,350312,1,1,2011,1,2,1,1,1,2,1,1,1
3,4,7,4,4,4,6,3,2,360001,1,1,2011,1,2,1,3,8,9,1,1,1
3,4,7,4,4,4,6,3,2,360002,0,1,2011,3,3,2,1,1,2,1,1,3
3,5,8,5,5,5,7,4,2,360002,1,1,2011,1,1,5,0,0,0,1,6,1
3,5,8,5,5,5,7,4,2,360003,1,1,2011,1,2,2,1,2,3,1,1,1
4,5,11,7,8,8,10,6,2,360004,1,1,2011,1,1,1,3,8,9,1,1,1
5,6,13,8,10,10,12,7,3,360004,1,2,2011,2,1,1,3,8,9,1,1,1
3,4,7,4,4,4,6,2,2,360005,1,1,2011,1,2,2,1,2,3,2,1,1
2,2,5,2,2,2,4,1,2,360005,1,2,2011,2,2,1,1,2,3,2,1,1
2,2,5,2,2,2,4,2,2,360005,1,3,2011,2,2,3,0,0,0,2,6,1
3,4,7,4,4,4,6,2,2,360005,1,4,2011,2,2,3,0,0,0,2,6,1
4,5,10,6,7,7,9,5,2,360006,1,1,2011,1,2,2,1,1,2,1,1,1
3,5,8,5,5,5,7,4,2,360007,1,1,2011,1,3,2,1,1,2,1,1,1
4,5,12,7,9,9,11,6,2,360008,0,1,2011,3,3,1,1,1,2,1,1,3
3,4,7,4,4,4,6,2,2,360008,1,1,2011,1,1,5,0,0,0,1,6,1
3,5,8,5,5,5,7,3,2,360009,1,1,2011,1,3,2,3,8,9,1,1,1
3,4,7,4,4,4,6,3,2,360009,1,2,2011,2,3,2,3,8,9,1,1,1
4,5,11,7,8,8,10,6,2,360010,1,1,2011,1,2,1,3,8,9,1,1,1
3,5,9,6,6,6,8,5,2,360011,1,1,2011,1,2,5,3,8,9,1,1,1
3,5,9,6,6,6,8,5,2,360012,0,1,2011,4,3,1,1,1,2,1,1,3
2,3,6,3,3,3,5,2,2,360012,1,1,2011,1,1,5,0,0,0,1,6,1
1,1,2,1,1,1,1,1,1,360012,1,2,2011,2,1,3,0,0,0,1,6,1
1,1,1,1,1,1,1,1,1,360012,1,3,2011,2,1,3,0,0,0,1,6,1
3,5,8,5,5,5,7,4,2,360013,1,1,2011,1,1,1,1,1,2,1,1,1
3,5,8,5,5,5,7,4,2,360014,1,1,2011,1,1,2,3,8,9,1,1,1
3,4,7,4,4,4,6,2,2,360015,1,1,2011,1,3,2,1,1,2,2,1,1
3,5,9,6,6,6,8,5,2,360016,1,1,2011,1,1,5,3,8,9,1,1,1
3,5,8,5,5,5,7,3,2,360017,0,1,2011,3,3,1,3,8,9,1,1,2
2,3,6,3,3,3,5,2,2,360017,1,1,2011,1,1,5,0,0,0,1,6,1
3,5,9,6,6,6,8,5,2,360018,1,1,2011,1,1,5,0,0,0,1,6,1
3,5,8,5,5,5,7,3,2,360018,1,2,2011,2,1,3,0,0,0,1,6,1
4,5,10,6,7,7,9,6,2,360018,2,1,2011,1,1,5,0,0,0,1,6,1
4,5,12,7,9,9,11,6,2,360018,2,2,2011,2,3,3,3,8,9,1,1,1
4,5,10,6,7,7,9,5,2,360019,1,1,2011,1,3,1,1,1,2,1,1,1
4,5,12,7,9,9,11,6,2,360019,2,1,2011,1,2,5,0,0,0,1,6,1
4,5,12,7,9,9,11,6,2,360020,1,1,2011,1,1,1,1,1,2,1,1,1
2,3,6,3,3,3,5,2,2,360020,2,1,2011,1,1,5,0,0,0,1,6,1
4,5,11,7,8,8,10,6,2,360021,0,1,2011,3,3,3,3,8,9,1,1,2
3,5,9,6,6,6,8,5,2,360021,1,1,2011,1,1,5,0,0,0,1,6,1
2,2,5,2,2,2,4,1,2,360022,1,1,2011,1,2,1,1,1,2,2,1,1
2,2,5,2,2,2,4,1,2,360022,1,2,2011,2,1,3,0,0,0,1,6,1
2,2,5,2,2,2,4,1,2,360022,1,3,2011,2,1,3,0,0,0,1,6,1
2,3,6,3,3,3,5,2,2,360022,2,1,2011,1,1,5,0,0,0,1,6,1
4,5,12,7,9,9,11,6,2,360023,1,1,2011,1,1,5,3,8,9,1,1,1
3,5,8,5,5,5,7,3,2,360023,2,1,2011,1,1,5,0,0,0,1,6,1
3,4,7,4,4,4,6,3,2,360024,1,1,2011,1,1,2,1,1,2,1,1,1
3,5,9,6,6,6,8,5,2,360024,2,1,2011,1,1,5,0,0,0,1,6,1
2,2,5,2,2,2,4,1,2,360025,1,1,2011,1,2,1,1,1,2,1,1,1
2,2,5,2,2,2,4,1,2,360025,2,1,2011,1,1,5,0,0,0,1,6,1
4,5,10,6,7,7,9,6,2,360026,0,1,2011,3,3,1,1,1,2,1,1,2
3,5,8,5,5,5,7,4,2,360026,1,1,2011,1,1,5,0,0,0,1,6,1
4,5,10,6,7,7,9,6,2,360026,2,1,2011,1,2,5,0,0,0,1,6,1
3,4,7,4,4,4,6,3,2,360026,2,2,2011,2,2,3,0,0,0,1,6,1
3,4,7,4,4,4,6,3,2,360026,2,3,2011,2,2,3,0,0,0,1,6,1
2,2,5,2,2,2,4,2,2,360027,1,1,2011,1,1,1,1,1,2,1,1,1
3,4,7,4,4,4,6,3,2,360027,2,1,2011,1,1,5,0,0,0,1,6,1
3,5,9,6,6,6,8,4,2,360028,1,1,2011,1,1,1,3,8,9,1,1,1
3,5,9,6,6,6,8,4,2,360028,2,1,2011,1,1,5,0,0,0,1,6,1
3,5,8,5,5,5,7,3,2,360028,2,2,2011,2,1,3,0,0,0,1,6,1
4,5,10,6,7,7,9,5,2,360029,1,1,2011,1,1,5,3,8,9,1,1,1
4,5,12,7,9,9,11,6,2,360029,1,2,2011,2,1,3,0,0,0,1,6,1
3,5,9,6,6,6,8,5,2,360029,2,1,2011,1,1,5,0,0,0,1,6,1
2,3,6,3,3,3,5,2,2,360030,1,1,2011,1,1,5,0,0,0,1,6,1
3,5,8,5,5,5,7,3,2,360030,2,1,2011,1,2,2,1,2,3,1,1,1
3,5,8,5,5,5,7,4,2,360030,2,2,2011,2,2,1,1,2,3,1,1,1
4,5,11,7,8,8,10,6,2,360031,0,1,2011,3,3,1,3,8,9,1,1,2
3,4,7,4,4,4,6,3,2,360031,1,1,2011,1,1,5,0,0,0,1,6,1
3,5,8,5,5,5,7,4,2,360032,0,1,2011,3,3,1,3,8,9,1,1,3
4,5,10,6,7,7,9,6,2,360032,1,1,2011,1,1,5,0,0,0,1,6,1
3,5,8,5,5,5,7,4,2,360033,1,1,2011,1,2,2,1,1,2,2,1,1
3,5,8,5,5,5,7,3,2,360034,1,1,2011,1,1,1,1,1,2,1,1,1
3,4,7,4,4,4,6,2,2,360034,2,1,2011,1,1,5,0,0,0,1,6,1
3,5,9,6,6,6,8,5,2,360035,1,1,2011,1,1,5,0,0,0,1,6,1
4,5,10,6,7,7,9,6,2,360035,1,2,2011,2,1,3,0,0,0,1,6,1
2,2,5,2,2,2,4,1,2,360035,2,1,2011,1,1,5,0,0,0,1,6,1
2,2,5,2,2,2,4,1,2,360035,2,2,2011,2,1,1,3,8,9,1,1,1
3,5,9,6,6,6,8,5,2,360036,0,1,2011,3,3,1,3,8,9,1,1,3
4,5,10,6,7,7,9,5,2,360036,1,1,2011,1,1,5,0,0,0,1,6,1
3,5,8,5,5,5,7,3,2,360037,1,1,2011,1,2,1,3,8,9,1,1,1
3,5,9,6,6,6,8,5,2,360037,2,1,2011,1,1,5,0,0,0,1,6,1
3,5,9,6,6,6,8,4,2,360038,1,1,2011,1,1,1,3,8,9,2,1,1
4,5,10,6,7,7,9,5,2,360038,2,1,2011,1,1,5,0,0,0,1,6,1
3,4,7,4,4,4,6,3,2,360039,0,1,2011,3,3,1,3,8,9,1,1,2
4,5,10,6,7,7,9,6,2,360039,1,1,2011,1,2,5,0,0,0,1,6,1
1,1,4,1,1,1,3,1,1,360040,0,1,2011,3,3,1,1,1,2,1,1,2
3,4,7,4,4,4,6,2,2,360040,1,1,2011,1,1,5,0,0,0,1,6,1
2,3,6,3,3,3,5,2,2,360041,1,1,2011,1,2,2,1,1,2,1,1,1
4,5,11,7,8,8,10,6,2,360042,0,1,2011,3,3,1,3,8,9,1,1,2
4,5,10,6,7,7,9,5,2,360042,1,1,2011,1,2,5,0,0,0,1,6,1
3,4,7,4,4,4,6,3,2,360043,1,1,2011,1,1,5,0,0,0,1,6,1
3,5,9,6,6,6,8,5,2,360043,2,1,2011,1,1,1,1,1,2,1,1,1
3,5,9,6,6,6,8,5,2,360043,2,2,2011,2,1,3,0,0,0,1,6,1
1,1,4,1,1,2,3,1,1,360043,2,3,2011,2,2,3,0,0,0,1,6,1
2,2,5,2,2,2,4,1,2,360043,2,4,2011,2,2,3,0,0,0,1,6,1
5,6,13,8,10,10,12,7,3,360044,0,1,2011,3,3,5,3,8,9,1,1,2
5,6,13,8,10,10,12,7,3,360044,1,1,2011,1,3,5,0,0,0,1,6,1
3,4,7,4,4,4,6,2,2,360045,1,1,2011,1,3,1,1,2,3,1,1,1
3,5,8,5,5,5,7,3,2,360045,2,1,2011,1,1,5,0,0,0,1,6,1
3,5,9,6,6,6,8,4,2,360046,1,1,2011,1,1,5,0,0,0,1,6,1
4,5,10,6,7,7,9,5,2,360046,2,1,2011,1,1,1,3,8,9,1,1,1
3,5,9,6,6,6,8,5,2,360046,2,2,2011,2,1,3,0,0,0,1,6,1
4,5,12,7,9,9,11,6,2,360046,2,3,2011,2,2,3,0,0,0,1,6,1
3,5,9,6,6,6,8,5,2,360047,1,1,2011,1,2,1,3,8,9,2,1,1
3,5,9,6,6,6,8,4,2,360047,1,2,2011,2,1,3,0,0,0,1,6,1
3,5,8,5,5,5,7,4,2,360047,1,3,2011,2,2,3,0,0,0,1,6,1
3,4,7,4,4,4,6,2,2,360047,2,1,2011,1,1,5,0,0,0,1,6,1
2,3,6,3,3,3,5,2,2,360047,2,2,2011,2,1,3,0,0,0,1,6,1
4,5,12,7,9,9,11,6,2,360048,1,1,2011,1,1,1,1,1,2,1,1,1
3,5,8,5,5,5,7,3,2,360048,2,1,2011,1,1,5,0,0,0,1,6,1
4,5,11,7,8,8,10,6,2,360048,3,1,2011,1,1,5,0,0,0,1,6,1
3,4,7,4,4,4,6,2,2,360049,1,1,2011,1,1,5,0,0,0,1,6,1
2,3,6,3,3,3,5,2,2,360049,1,2,2011,2,2,3,0,0,0,1,6,1
3,5,8,5,5,5,7,4,2,360049,2,1,2011,1,2,1,1,1,2,1,1,1
3,4,7,4,4,4,6,3,2,360049,3,1,2011,1,2,5,0,0,0,1,6,1
3,4,7,4,4,4,6,2,2,360049,3,2,2011,2,2,3,0,0,0,1,6,1
1,1,3,1,1,1,3,1,1,360050,0,1,2011,3,3,1,3,8,9,1,1,2
3,5,9,6,6,6,8,5,2,360050,1,1,2011,1,1,5,0,0,0,1,6,1
2,3,6,3,3,3,5,2,2,360051,1,1,2011,1,1,5,3,8,9,1,1,1
2,3,6,3,3,3,5,2,2,360051,2,1,2011,1,2,5,3,8,9,1,1,1
3,5,9,6,6,6,8,5,2,360052,1,1,2011,1,2,1,1,1,2,1,1,1
2,2,5,2,2,2,4,2,2,360053,1,1,2011,1,1,5,0,0,0,1,6,1
2,2,5,2,2,2,4,1,2,360053,1,2,2011,2,1,3,0,0,0,1,6,1
2,2,5,2,2,2,4,1,2,360053,1,3,2011,2,2,3,0,0,0,1,6,1
2,2,5,2,2,2,4,1,2,360053,1,4,2011,2,2,2,1,1,2,2,1,1
4,5,12,7,9,9,11,6,2,360054,1,1,2011,1,1,3,1,1,2,1,1,1
4,5,10,6,7,7,9,6,2,360054,2,1,2011,1,1,5,0,0,0,1,6,1
4,5,10,6,7,7,9,6,2,360054,2,2,2011,2,1,3,0,0,0,1,6,1
3,5,8,5,5,5,7,4,2,360054,3,1,2011,1,1,5,0,0,0,1,6,1
2,2,5,2,2,2,4,1,2,360054,3,2,2011,2,1,3,0,0,0,1,6,1
2,2,5,2,2,2,4,1,2,360054,3,3,2011,2,1,3,0,0,0,1,6,1
3,4,7,4,4,4,6,2,2,360055,1,1,2011,1,2,5,3,8,9,1,1,1
4,5,10,6,7,7,9,5,2,360056,0,1,2011,4,3,2,3,8,9,1,1,3
3,4,7,4,4,4,6,2,2,360056,1,1,2011,1,1,5,0,0,0,1,6,1
3,5,9,6,6,6,8,5,2,360057,0,1,2011,3,3,2,1,3,4,1,1,3
4,5,10,6,7,7,9,6,2,360057,1,1,2011,1,2,5,0,0,0,1,6,1
4,5,10,6,7,7,9,5,2,360058,1,1,2011,1,1,1,1,1,2,1,1,1
1,1,3,1,1,1,2,1,1,360058,1,2,2011,2,1,3,0,0,0,1,6,1
4,5,10,6,7,7,9,6,2,360058,2,1,2011,1,1,5,0,0,0,1,6,1
3,5,8,5,5,5,7,4,2,360059,1,1,2011,1,3,1,1,1,2,1,1,1
3,5,8,5,5,5,7,4,2,360060,1,1,2011,1,1,5,0,0,0,1,6,1
3,4,7,4,4,4,6,2,2,360060,1,2,2011,2,2,3,0,0,0,1,6,1
4,5,12,7,9,9,11,6,2,360060,1,3,2011,2,2,1,1,1,2,1,1,1
4,5,12,7,9,9,11,6,2,360060,2,1,2011,1,1,5,0,0,0,1,6,1
4,5,12,7,9,9,11,6,2,360060,2,2,2011,2,1,3,0,0,0,1,6,1
2,3,6,3,3,3,5,2,2,360061,1,1,2011,1,1,5,3,8,9,1,1,1
2,3,6,3,3,3,5,2,2,360061,1,2,2011,2,1,3,0,0,0,1,6,1
2,2,5,2,2,2,4,1,2,360062,1,1,2011,1,1,2,1,7,8,1,1,1
4,5,10,6,7,7,9,6,2,360062,2,1,2011,1,1,5,0,0,0,1,6,1
2,2,5,2,2,2,4,2,2,360063,1,1,2011,1,3,5,3,8,9,1,1,1
3,5,9,6,6,6,8,4,2,360064,1,1,2011,1,2,5,3,8,9,1,1,1
2,3,6,3,3,3,5,2,2,360065,1,1,2011,1,2,5,0,0,0,2,6,1
2,2,5,2,2,2,4,1,2,360065,1,2,2011,2,2,1,1,2,3,2,1,1
3,4,7,4,4,4,6,3,2,360065,2,1,2011,1,2,5,0,0,0,1,6,1
3,5,8,5,5,5,7,3,2,360066,0,1,2011,3,3,1,3,8,9,1,1,2
4,5,11,7,8,8,10,6,2,360066,1,1,2011,1,1,5,0,0,0,1,6,1
2,2,5,2,2,2,4,2,2,360067,1,1,2011,1,3,5,0,0,0,1,6,1
2,2,5,2,2,2,4,1,2,360067,2,1,2011,1,3,5,0,0,0,1,6,1
2,2,5,2,2,2,4,2,2,360067,2,2,2011,2,3,1,1,2,3,1,1,1
4,5,12,7,9,9,11,6,2,360068,1,1,2011,1,1,5,0,0,0,1,6,1
4,5,12,7,9,9,11,6,2,360068,1,2,2011,2,1,1,3,8,9,1,1,1
4,5,10,6,7,7,9,6,2,360068,2,1,2011,1,1,5,0,0,0,1,6,1
3,5,8,5,5,5,7,4,2,360069,1,1,2011,1,1,5,0,0,0,1,6,1
3,4,7,4,4,4,6,3,2,360069,1,2,2011,2,1,3,0,0,0,1,6,1
3,4,7,4,4,4,6,3,2,360069,2,1,2011,1,1,5,0,0,0,1,6,1
1,1,2,1,1,1,2,1,1,360069,2,2,2011,2,1,3,0,0,0,1,6,1
1,1,1,1,1,1,1,1,1,360069,2,3,2011,2,1,3,3,8,9,1,1,1
2,2,5,2,2,2,4,1,2,360070,1,1,2011,1,1,5,0,0,0,1,6,1
2,2,5,2,2,2,4,1,2,360070,1,2,2011,2,1,1,1,2,3,1,1,1
4,5,10,6,7,7,9,6,2,360070,2,1,2011,1,1,5,0,0,0,1,6,1
3,4,7,4,4,4,6,3,2,360071,1,1,2011,1,1,5,0,0,0,1,6,1
3,5,8,5,5,5,7,4,2,360071,2,1,2011,1,2,2,1,1,2,2,1,1
3,4,7,4,4,4,6,2,2,360072,0,1,2011,3,3,1,3,8,9,1,1,3
3,4,7,4,4,4,6,3,2,360072,2,1,2011,1,2,5,0,0,0,1,6,1
3,5,8,5,5,5,7,4,2,360072,3,1,2011,1,1,5,0,0,0,1,6,1
3,4,7,4,4,4,6,3,2,360073,0,1,2011,3,3,2,3,8,9,1,1,3
3,4,7,4,4,4,6,3,2,360073,2,1,2011,1,1,5,0,0,0,1,6,1
3,5,9,6,6,6,8,5,2,360074,0,1,2011,3,3,1,1,1,2,1,1,3
3,4,7,4,4,4,6,2,2,360074,1,1,2011,1,1,5,0,0,0,1,6,1
2,2,5,2,2,2,4,1,2,360075,1,1,2011,1,1,5,0,0,0,1,6,1
5,6,13,8,10,10,12,7,3,360075,1,2,2011,2,1,1,3,8,9,1,1,1
2,2,5,2,2,2,4,2,2,360075,1,3,2011,2,1,3,0,0,0,1,6,1
2,2,5,2,2,2,4,1,2,360075,1,4,2011,2,1,3,0,0,0,1,6,1
2,3,6,3,3,3,5,2,2,360076,1,1,2011,1,2,5,0,0,0,1,6,1
3,4,7,4,4,4,6,2,2,360076,1,2,2011,2,1,3,0,0,0,1,6,1
2,3,6,3,3,3,5,2,2,360076,1,3,2011,2,2,3,0,0,0,1,6,1
2,2,5,2,2,2,4,2,2,360076,1,4,2011,2,3,1,1,2,3,2,1,1
2,2,5,2,2,2,4,2,2,360076,1,5,2011,2,2,3,0,0,0,2,6,1
3,4,7,4,4,4,6,3,2,360076,2,1,2011,1,1,5,0,0,0,1,6,1
4,5,12,7,9,9,11,6,2,360077,1,1,2011,1,1,1,0,0,0,1,6,1
4,5,12,7,9,9,11,6,2,360077,2,1,2011,1,1,5,3,8,9,1,1,1
2,3,6,3,3,3,5,2,2,360078,1,1,2011,1,2,2,1,1,2,1,1,1
2,3,6,3,3,3,5,2,2,360078,1,2,2011,2,2,3,0,0,0,1,6,1
4,5,10,6,7,7,9,6,2,360079,1,1,2011,1,2,5,3,8,9,1,1,1
3,4,7,4,4,4,6,2,2,360080,1,1,2011,1,1,1,3,8,9,1,1,1
